Date,Price,Open,High,Low,Vol.,Change %
2012-01-12,319.82,318.83,320.11,317.01,3.56M,0.31%
2012-01-11,318.83,318.42,319.34,317.58,4.04M,0.12%
2012-01-10,318.45,316.51,319.01,316.51,4.96M,0.61%
2012-01-09,316.51,316.53,317.43,315.02,3.69M,-0.01%
2012-01-06,316.53,315.96,317.8,314.81,3.84M,0.17%
2012-01-05,315.99,313.71,316.23,310.4,4.52M,0.73%
2012-01-04,313.71,311.47,314.28,310.88,4.08M,0.72%
2012-01-03,311.47,308.58,314.68,308.58,3.65M,0.94%
2011-12-30,308.58,310.26,310.39,308.55,1.83M,-0.54%
2011-12-29,310.27,307,310.41,307,2.17M,1.06%
2011-12-28,307.01,310.71,310.78,306.58,2.24M,-1.19%
2011-12-27,310.71,310.1,311.56,308.65,2.04M,0.20%
2011-12-23,310.1,306.7,310.1,306.7,1.96M,1.11%
2011-12-22,306.7,305.79,307.12,305.64,2.85M,0.30%
2011-12-21,305.79,304.75,306.22,302.84,3.38M,0.34%
2011-12-20,304.75,296.42,305.13,296.42,3.69M,2.80%
2011-12-19,296.44,300.09,302.04,295.72,3.15M,-1.22%
2011-12-16,300.11,299.7,303.36,299.46,5.21M,0.13%
2011-12-15,299.72,299.19,302.15,299.19,3.45M,0.18%
2011-12-14,299.19,302.49,302.49,297.51,3.82M,-1.19%
2011-12-13,302.78,308.82,310.65,301.68,4.27M,-1.97%
2011-12-12,308.87,309.8,309.8,304.94,3.29M,-0.30%
2011-12-09,309.8,304.94,310.92,304.94,3.11M,1.59%
2011-12-08,304.94,311.28,311.28,304.4,3.99M,-2.04%
2011-12-07,311.28,309.72,312.67,306.78,3.97M,0.48%
2011-12-06,309.8,310.45,311.34,308.75,3.51M,-0.21%
2011-12-05,310.45,307.79,313.15,307.79,4.11M,0.86%
2011-12-02,307.8,305.46,310.52,305.46,4.05M,0.77%
2011-12-01,305.46,305.34,307.37,304.57,3.61M,0.02%
2011-11-30,305.39,295.93,305.51,295.93,5.14M,3.20%
2011-11-29,295.93,295.12,297.54,294.75,3.74M,0.17%
2011-11-28,295.42,286.6,296.97,286.6,3.62M,3.03%
2011-11-25,286.72,287.84,290.08,286.68,1.45M,-0.39%
2011-11-23,287.84,294.04,294.04,287.84,3.29M,-2.12%
2011-11-22,294.06,294.2,295.54,291.34,3.71M,-0.06%
2011-11-21,294.24,298.95,298.95,290.64,4.23M,-1.54%
2011-11-18,298.85,299.24,300.46,297.39,3.85M,-0.13%
2011-11-17,299.24,304.32,304.71,297.68,4.56M,-1.67%
2011-11-16,304.32,310.3,310.3,304.08,4.04M,-1.93%
2011-11-15,310.31,309.21,312.01,306.59,3.49M,0.36%
2011-11-14,309.21,311.31,311.93,308.1,3.05M,-0.69%
2011-11-11,311.37,303.73,312.01,303.73,3.45M,2.52%
2011-11-10,303.73,300.94,304.57,300.04,3.74M,0.93%
2011-11-09,300.94,312.26,312.26,300.14,4.53M,-3.63%
2011-11-08,312.26,308.87,312.61,306.21,4.10M,1.09%
2011-11-07,308.89,307.5,309.21,304.82,3.44M,0.45%
2011-11-04,307.5,308.54,308.54,303.93,3.43M,-0.34%
2011-11-03,308.54,304.6,309.05,301.03,4.76M,1.29%
2011-11-02,304.6,301.16,306.2,301.16,4.15M,1.14%
2011-11-01,301.16,308.06,308.06,299.17,5.39M,-2.24%
2011-10-31,308.06,312.81,312.81,308.03,3.85M,-1.52%
2011-10-28,312.81,314.87,314.87,310.81,4.80M,-0.65%
2011-10-27,314.87,306.74,317,306.74,6.13M,2.65%
2011-10-26,306.74,307.84,309.07,301.78,5.47M,-0.36%
2011-10-25,307.84,314.87,314.87,307.34,4.36M,-2.23%
2011-10-24,314.87,310.52,316.08,310.52,4.27M,1.40%
2011-10-21,310.52,302.05,310.53,302.05,4.61M,2.80%
2011-10-20,302.05,300.72,303.32,297.35,3.67M,0.44%
2011-10-19,300.72,305.13,305.79,299.59,3.85M,-1.45%
2011-10-18,305.13,299.64,307.39,296.15,4.54M,1.83%
2011-10-17,299.64,305.48,305.48,299.04,3.40M,-1.92%
2011-10-14,305.52,300.34,305.59,300.34,3.38M,1.72%
2011-10-13,300.34,300.86,301.7,298.12,3.45M,-0.17%
2011-10-12,300.86,297.67,304.57,297.67,4.44M,1.06%
2011-10-11,297.71,296.84,298.33,295.11,3.80M,0.29%
2011-10-10,296.84,286.74,296.84,286.74,3.54M,3.52%
2011-10-07,286.74,287.23,290.05,284.86,4.64M,-0.17%
2011-10-06,287.24,280.95,287.24,280.04,4.60M,2.24%
2011-10-05,280.96,275.89,281.35,274.03,5.06M,1.84%
2011-10-04,275.89,267.58,275.9,261.53,6.16M,3.11%
2011-10-03,267.58,275.53,277.75,267.51,5.48M,-2.89%
2011-09-30,275.53,283.57,283.57,275.5,4.64M,-2.84%
2011-09-29,283.58,286.02,290.97,277.82,4.99M,-0.85%
2011-09-28,286.02,290.81,294.03,285.78,4.13M,-1.65%
2011-09-27,290.82,288.52,296.53,288.52,4.57M,0.80%
2011-09-26,288.52,282.38,288.67,280.01,4.63M,2.17%
2011-09-23,282.38,277.89,283.74,276.3,4.86M,1.62%
2011-09-22,277.89,287.33,287.33,273.98,6.95M,-3.29%
2011-09-21,287.33,296.25,297.19,287.26,4.54M,-3.02%
2011-09-20,296.27,298.03,301.82,296.19,4.33M,-0.59%
2011-09-19,298.04,298.15,299.36,292.6,3.77M,-0.04%
2011-09-16,298.15,295.2,298.69,295.2,5.23M,1.00%
2011-09-15,295.21,290.14,295.53,290.14,4.40M,1.75%
2011-09-14,290.14,285.44,293.77,283.5,5.06M,1.65%
2011-09-13,285.44,282.06,286.29,280.96,4.50M,1.17%
2011-09-12,282.14,278.86,282.14,275.47,4.47M,1.18%
2011-09-09,278.86,286.6,286.6,277.05,5.00M,-2.70%
2011-09-08,286.6,290.5,291.35,285.62,3.93M,-1.34%
2011-09-07,290.5,283.02,290.58,283.02,3.83M,2.61%
2011-09-06,283.1,284.25,284.25,275.79,4.35M,-0.40%
2011-09-02,284.25,292.29,292.29,283.19,3.95M,-2.76%
2011-09-01,292.31,296.08,298.34,292.12,4.30M,-1.29%
2011-08-31,296.14,294.36,299.32,293.74,4.50M,0.60%
2011-08-30,294.36,292.94,296.11,289.97,4.46M,0.40%
2011-08-29,293.2,284.84,293.2,284.84,3.67M,2.90%
2011-08-26,284.95,279.04,286.39,274.43,4.59M,2.12%
2011-08-25,279.04,284.57,287.17,278.26,4.51M,-1.95%
2011-08-24,284.58,279.9,284.82,278.38,4.55M,1.65%
2011-08-23,279.97,269.64,279.97,269.43,4.81M,3.83%
2011-08-22,269.64,268.76,274.51,268.76,4.61M,0.33%
2011-08-19,268.76,272.51,277.65,268.33,5.71M,-1.38%
2011-08-18,272.51,286.7,286.7,269.99,6.65M,-4.95%
2011-08-17,286.7,287.54,290.98,283.47,4.62M,-0.30%
2011-08-16,287.55,288.75,289.93,284.53,4.93M,-0.44%
2011-08-15,288.81,284.72,288.81,284.09,4.41M,1.44%
2011-08-12,284.72,281.38,286.45,281.19,5.49M,1.19%
2011-08-11,281.38,269.22,284.77,269.22,7.53M,4.52%
2011-08-10,269.22,281.53,281.53,268.86,8.78M,-4.38%
2011-08-09,281.54,268.55,281.57,263.95,9.60M,4.83%
2011-08-08,268.57,287.76,287.76,268.57,9.80M,-6.67%
2011-08-05,287.76,287.37,292.4,279.71,8.75M,0.14%
2011-08-04,287.37,302,302,287.37,8.08M,-4.84%
2011-08-03,302,300.01,302.16,294.61,6.42M,0.66%
2011-08-02,300.01,311.42,311.42,299.99,5.87M,-3.66%
2011-08-01,311.42,313.21,315.94,307.79,4.66M,-0.57%
2011-07-29,313.21,314.58,316.18,310.37,4.76M,-0.44%
2011-07-28,314.58,316.2,318.91,314.11,4.83M,-0.51%
2011-07-27,316.2,321.89,321.89,315.91,4.70M,-1.77%
2011-07-26,321.89,322.5,322.75,320.67,4.13M,-0.19%
2011-07-25,322.5,324.49,324.49,321.38,2.93M,-0.61%
2011-07-22,324.49,323.2,325.04,322.42,2.77M,0.40%
2011-07-21,323.2,319.47,325.03,319.47,3.79M,1.17%
2011-07-20,319.47,321.33,321.91,318.55,3.04M,-0.58%
2011-07-19,321.33,315.09,321.87,315.09,4.14M,1.98%
2011-07-18,315.09,318.43,318.43,313.07,3.97M,-1.06%
2011-07-15,318.48,318.23,319.29,316.11,4.18M,0.08%
2011-07-14,318.23,320.67,322.87,317.12,4.46M,-0.76%
2011-07-13,320.67,319,324.02,319,4.69M,0.51%
2011-07-12,319.03,320.37,322.38,318.93,4.91M,-0.42%
2011-07-11,320.37,326.79,326.79,319.39,4.24M,-1.96%
2011-07-08,326.79,328.81,328.81,323.78,3.86M,-0.61%
2011-07-07,328.81,324.47,330.07,324.47,4.62M,1.33%
2011-07-06,324.49,325.43,325.43,323.42,3.85M,-0.29%
2011-07-05,325.44,324.16,326.72,323.16,3.24M,0.39%
2011-07-01,324.16,317.88,324.51,317.73,3.50M,1.97%
2011-06-30,317.89,314.98,318.4,314.98,4.09M,0.92%
2011-06-29,315,313.69,316.46,313.43,3.75M,0.42%
2011-06-28,313.69,307.94,313.71,307.94,3.61M,1.87%
2011-06-27,307.94,304.2,309.26,303.19,3.24M,1.23%
2011-06-24,304.2,307.29,308.06,303.73,5.05M,-1.01%
2011-06-23,307.29,306.09,307.43,301.56,4.46M,0.39%
2011-06-22,306.09,308.56,309.04,306.05,3.39M,-0.80%
2011-06-21,308.56,302.48,308.84,302.48,3.83M,2.01%
2011-06-20,302.48,299.88,303.38,298.68,3.03M,0.87%
2011-06-17,299.88,297.83,301.96,297.83,4.69M,0.69%
2011-06-16,297.83,298.45,299.74,295.54,4.25M,-0.21%
2011-06-15,298.46,302.94,302.94,298.02,4.37M,-1.48%
2011-06-14,302.94,297.67,303.62,297.67,4.35M,1.74%
2011-06-13,297.77,298.18,300.34,296.36,4.13M,-0.16%
2011-06-10,298.24,303.82,303.82,298.03,4.35M,-1.84%
2011-06-09,303.84,301.52,304.97,301.23,3.76M,0.77%
2011-06-08,301.52,303.9,303.9,301.06,4.60M,-0.81%
2011-06-07,303.99,303.62,307.17,303.62,4.25M,0.12%
2011-06-06,303.62,306.6,307.31,303.6,3.80M,-0.98%
2011-06-03,306.62,310.91,310.91,306.33,4.20M,-1.38%
2011-06-02,310.92,311.59,312.85,309.36,4.27M,-0.23%
2011-06-01,311.63,318.91,318.91,311.45,4.64M,-2.28%
2011-05-31,318.91,316.84,319.55,316.84,4.18M,0.65%
2011-05-27,316.85,315.68,317.75,315.68,2.85M,0.31%
2011-05-26,315.86,313.21,316.67,312.83,3.82M,0.81%
2011-05-25,313.33,313.28,314.63,311.44,4.02M,0.01%
2011-05-24,313.29,314.93,315.71,312.91,3.60M,-0.53%
2011-05-23,314.95,317.93,317.93,313.61,3.52M,-0.94%
2011-05-20,317.93,320.98,320.98,316.51,3.98M,-0.95%
2011-05-19,320.98,319.92,321.17,318.97,3.59M,0.33%
2011-05-18,319.92,316.23,320.04,315.41,4.19M,1.15%
2011-05-17,316.28,315.83,317.02,314.05,4.08M,0.14%
2011-05-16,315.83,320.35,320.35,315.36,3.84M,-1.42%
2011-05-13,320.39,322.58,323.17,319.72,3.27M,-0.68%
2011-05-12,322.58,319.83,322.76,318.11,3.62M,0.86%
2011-05-11,319.84,322.48,322.48,317.99,4.20M,-0.82%
2011-05-10,322.48,318.47,323.14,318.47,3.24M,1.25%
2011-05-09,318.49,318,319.76,317.4,2.89M,0.15%
2011-05-06,318.01,317.96,321.66,317.45,3.76M,0.02%
2011-05-05,317.96,318.54,320.87,316.21,4.62M,-0.18%
2011-05-04,318.54,319.75,321.02,316.5,4.40M,-0.38%
2011-05-03,319.75,321.38,321.65,318.18,3.66M,-0.51%
2011-05-02,321.38,320.38,323.8,320.38,3.67M,0.31%
2011-04-29,320.38,320.51,321.45,319.88,4.13M,-0.04%
2011-04-28,320.51,319.14,321.03,318.96,3.74M,0.43%
2011-04-27,319.14,315.58,319.56,315.58,4.17M,1.13%
2011-04-26,315.58,314.75,316.62,314.66,4.75M,0.26%
2011-04-25,314.75,315.41,315.41,313.85,3.03M,-0.21%
2011-04-21,315.41,313.41,315.43,313.25,3.23M,0.64%
2011-04-20,313.41,308.07,314.52,308.07,3.91M,1.73%
2011-04-19,308.07,307.29,308.2,306.02,3.17M,0.25%
2011-04-18,307.29,310.15,310.15,303.86,3.66M,-0.93%
2011-04-15,310.19,308.35,310.88,308.17,3.68M,0.60%
2011-04-14,308.35,309.12,309.12,305.92,3.54M,-0.25%
2011-04-13,309.12,308.06,309.94,307.07,3.60M,0.33%
2011-04-12,308.09,308.57,308.94,306.76,4.03M,-0.16%
2011-04-11,308.58,308.81,310.13,307.48,3.49M,-0.07%
2011-04-08,308.81,310.54,311.81,307.26,3.69M,-0.56%
2011-04-07,310.54,311.58,312.39,308.3,3.98M,-0.33%
2011-04-06,311.58,312.24,314.1,310.28,3.77M,-0.22%
2011-04-05,312.26,311.06,313.65,310.22,4.03M,0.39%
2011-04-04,311.06,310.62,312.03,310.15,3.41M,0.14%
2011-04-01,310.63,308.4,312.64,308.4,4.33M,0.72%
2011-03-31,308.4,309.6,309.6,306.91,3.61M,-0.39%
2011-03-30,309.6,306.32,309.98,306.32,3.50M,1.07%
2011-03-29,306.32,303.5,306.32,303.06,3.53M,0.93%
2011-03-28,303.5,306.78,307.38,303.5,3.50M,-1.07%
2011-03-25,306.78,306.09,308.64,306.09,3.66M,0.23%
2011-03-24,306.09,301.72,306.86,301.72,4.64M,1.45%
2011-03-23,301.72,299.2,302.47,296.47,3.88M,0.84%
2011-03-22,299.2,301.55,301.58,299.06,3.30M,-0.78%
2011-03-21,301.55,297.25,301.97,297.25,3.52M,1.45%
2011-03-18,297.25,297.44,299.45,296.54,5.07M,-0.06%
2011-03-17,297.44,296.07,300.29,296.07,3.81M,0.46%
2011-03-16,296.08,301.14,301.14,294.43,5.67M,-1.68%
2011-03-15,301.14,303.68,303.68,295.73,4.85M,-0.84%
2011-03-14,303.68,307.12,307.12,300.95,3.94M,-1.12%
2011-03-11,307.12,305.51,308.27,303.38,3.80M,0.52%
2011-03-10,305.53,308.73,308.73,304.32,4.90M,-1.04%
2011-03-09,308.73,308.02,309.49,306.19,3.67M,0.20%
2011-03-08,308.1,305.94,309.08,304.53,4.69M,0.67%
2011-03-07,306.06,309.06,310.83,304.33,4.41M,-0.97%
2011-03-04,309.07,311.23,311.43,306.56,4.19M,-0.69%
2011-03-03,311.23,306.09,311.73,306.09,4.10M,1.67%
2011-03-02,306.13,304.91,307.11,304.02,4.03M,0.39%
2011-03-01,304.94,310.37,311.01,304.51,4.59M,-1.75%
2011-02-28,310.37,308.39,310.57,308.3,3.94M,0.64%
2011-02-25,308.41,305.03,309.05,305.03,3.95M,1.06%
2011-02-24,305.18,303.57,305.91,301.48,5.12M,0.48%
2011-02-23,303.71,308.24,309.38,300.84,5.92M,-1.48%
2011-02-22,308.27,315.77,315.77,307.43,5.10M,-2.38%
2011-02-18,315.79,314.4,315.79,313.64,4.12M,0.44%
2011-02-17,314.4,313.99,314.86,312.19,3.58M,0.13%
2011-02-16,314,311.47,314.31,311.47,4.08M,0.80%
2011-02-15,311.5,311.08,311.86,309.54,3.70M,0.14%
2011-02-14,311.08,312.29,312.29,309.99,3.40M,-0.40%
2011-02-11,312.34,309.41,312.73,307.7,4.27M,0.95%
2011-02-10,309.41,308.77,309.61,307.07,3.84M,0.21%
2011-02-09,308.77,306.96,309.78,306.4,4.18M,0.59%
2011-02-08,306.96,303.35,307.06,303.35,3.64M,1.18%
2011-02-07,303.37,301.74,304.57,301.67,4.18M,0.54%
2011-02-04,301.75,299.77,301.84,299.26,3.95M,0.66%
2011-02-03,299.77,296.33,300.03,296.33,5.54M,1.16%
2011-02-02,296.33,297.02,297.02,295.4,5.45M,-0.23%
2011-02-01,297.02,293.42,297.41,293.42,4.90M,1.23%
2011-01-31,293.42,293.13,294.78,292.59,6.06M,0.10%
2011-01-28,293.13,302.67,302.67,292.52,8.58M,-3.15%
2011-01-27,302.67,300.36,303.24,300.36,4.30M,0.77%
2011-01-26,300.36,299.99,302.11,299.48,4.03M,0.12%
2011-01-25,299.99,299.98,300.07,297.36,3.63M,0.00%
2011-01-24,299.98,298.33,300.04,297.28,3.51M,0.55%
2011-01-21,298.33,298.01,300.64,298,3.77M,0.11%
2011-01-20,298.01,297.36,298.95,296.34,4.66M,0.22%
2011-01-19,297.36,300.33,300.4,296.68,4.19M,-0.99%
2011-01-18,300.33,299.55,300.69,299.48,3.39M,0.26%
2011-01-14,299.55,297.64,299.56,296.81,3.38M,0.63%
2011-01-13,297.67,298.19,298.68,296.97,4.02M,-0.17%
2011-01-12,298.19,297.43,299.1,297.39,3.55M,0.25%
2011-01-11,297.46,297.61,299.46,296.72,3.99M,-0.05%
2011-01-10,297.61,297.61,298.11,295.03,3.93M,0.00%
2011-01-07,297.61,297.72,298.93,295.28,4.76M,-0.04%
2011-01-06,297.72,299.74,299.74,297.19,5.27M,-0.68%
2011-01-05,299.77,297.41,299.85,296.69,4.93M,0.79%
2011-01-04,297.41,299.18,299.65,295.68,4.79M,-0.59%
2011-01-03,299.18,295.53,300.42,295.53,3.91M,1.23%
2010-12-31,295.54,296.23,296.23,294.62,1.67M,-0.24%
2010-12-30,296.24,296.47,296.87,295.7,1.72M,-0.08%
2010-12-29,296.47,295.75,297.76,295.75,1.88M,0.24%
2010-12-28,295.75,296.42,296.81,294.54,2.01M,-0.23%
2010-12-27,296.42,297.29,297.29,294.81,1.88M,-0.29%
2010-12-23,297.29,298.46,298.63,296.48,2.23M,-0.39%
2010-12-22,298.46,298.21,299.03,297.98,2.66M,0.08%
2010-12-21,298.21,296.65,298.56,296.65,3.18M,0.53%
2010-12-20,296.65,294.85,297.34,294.53,3.19M,0.61%
2010-12-17,294.86,294.54,295.3,293.93,5.89M,0.11%
2010-12-16,294.54,292.29,294.74,291.98,3.46M,0.77%
2010-12-15,292.3,293.44,294.65,291.79,3.84M,-0.39%
2010-12-14,293.44,293.46,294.87,292.8,4.14M,-0.01%
2010-12-13,293.47,295.05,295.91,293.46,3.76M,-0.54%
2010-12-10,295.07,294.1,295.42,293.6,3.41M,0.33%
2010-12-09,294.1,293.96,295.72,293.42,3.78M,-0.02%
2010-12-08,294.16,294.25,294.94,292.37,4.21M,-0.05%
2010-12-07,294.31,294.44,297.66,294.14,4.39M,-0.04%
2010-12-06,294.44,294.46,295.02,293.23,3.26M,-0.01%
2010-12-03,294.46,293.86,294.69,291.86,4.14M,0.20%
2010-12-02,293.86,289.96,294.18,289.96,5.34M,1.33%
2010-12-01,290,284.17,291.07,284.17,5.20M,2.05%
2010-11-30,284.18,284.79,286.08,281.61,5.04M,-0.25%
2010-11-29,284.89,286.49,286.49,281.88,3.78M,-0.61%
2010-11-26,286.65,287.84,287.84,285.63,1.61M,-0.46%
2010-11-24,287.97,282.27,288.13,282.27,3.76M,2.02%
2010-11-23,282.27,286.32,286.32,281.46,4.40M,-1.43%
2010-11-22,286.36,285.41,286.83,283.49,4.27M,0.33%
2010-11-19,285.42,284,285.42,282.34,4.62M,0.55%
2010-11-18,283.85,281.42,286.22,281.42,6.46M,0.86%
2010-11-17,281.42,279.3,282.08,279.3,4.82M,0.73%
2010-11-16,279.37,283.09,284.08,278.27,6.63M,-1.32%
2010-11-15,283.1,283.83,285.86,282.85,5.41M,-0.26%
2010-11-12,283.83,286.58,287.12,282.44,4.68M,-0.96%
2010-11-11,286.58,286.99,288.3,284.59,4.43M,-0.14%
2010-11-10,286.99,284.62,286.99,283.29,4.64M,0.83%
2010-11-09,284.62,287.17,287.83,283.42,4.33M,-0.89%
2010-11-08,287.17,287.51,287.51,284.91,4.21M,-0.13%
2010-11-05,287.53,286.03,288.23,286.03,5.11M,0.52%
2010-11-04,286.03,281.66,286.42,281.66,6.90M,1.55%
2010-11-03,281.66,280.35,281.67,277.69,5.42M,0.47%
2010-11-02,280.35,277.43,281.4,277.43,3.96M,1.05%
2010-11-01,277.43,277.5,280.21,275.87,3.70M,-0.03%
2010-10-29,277.5,277.84,278.48,276.64,4.00M,-0.12%
2010-10-28,277.84,276.73,278.61,276.07,4.22M,0.40%
2010-10-27,276.74,278.09,278.09,274.15,4.59M,-0.49%
2010-10-26,278.09,277.01,279.28,275.04,5.65M,0.39%
2010-10-25,277.01,275.46,279.58,275.46,4.35M,0.56%
2010-10-22,275.46,274.08,275.46,273.38,3.23M,0.50%
2010-10-21,274.08,272.14,277.13,272,5.00M,0.71%
2010-10-20,272.15,268.95,273.25,268.95,4.74M,1.19%
2010-10-19,268.95,272.97,272.97,267.41,5.56M,-1.47%
2010-10-18,272.97,273.36,273.65,271.53,4.02M,-0.15%
2010-10-15,273.39,271.57,273.54,270.19,5.26M,0.67%
2010-10-14,271.57,271.97,272.96,269.91,4.66M,-0.15%
2010-10-13,271.97,271.4,273.87,271.4,4.42M,0.20%
2010-10-12,271.43,270.95,272.06,268.21,3.90M,0.18%
2010-10-11,270.95,270.67,271.88,270.2,3.32M,0.10%
2010-10-08,270.67,267.76,271.61,267.53,4.77M,1.08%
2010-10-07,267.77,267.11,268.16,265.33,4.31M,0.25%
2010-10-06,267.11,268.53,268.53,265.61,4.46M,-0.54%
2010-10-05,268.55,263.12,269.07,263.12,4.99M,2.06%
2010-10-04,263.12,263.76,264.86,260.95,4.22M,-0.24%
2010-10-01,263.76,263.52,265.85,262.45,3.89M,0.09%
2010-09-30,263.53,264.2,266.97,261.76,4.20M,-0.25%
2010-09-29,264.2,265.93,265.93,263.4,3.76M,-0.65%
2010-09-28,265.94,263.96,266.47,261.11,4.03M,0.75%
2010-09-27,263.96,265.64,265.64,263.83,3.23M,-0.63%
2010-09-24,265.64,258.91,265.77,258.91,3.95M,2.60%
2010-09-23,258.91,260.23,262.12,257.69,3.99M,-0.51%
2010-09-22,260.23,261.97,263.28,259.31,4.01M,-0.66%
2010-09-21,261.97,263.07,263.92,260.98,4.06M,-0.42%
2010-09-20,263.07,258.11,263.54,258.11,4.05M,1.91%
2010-09-17,258.13,257.33,258.85,256.99,5.08M,0.31%
2010-09-16,257.33,257.5,257.68,255.57,4.59M,-0.07%
2010-09-15,257.5,256.9,257.8,255.16,3.81M,0.23%
2010-09-14,256.9,256.56,258.28,255.06,3.90M,0.13%
2010-09-13,256.56,253.65,257.06,253.65,3.50M,1.14%
2010-09-10,253.67,251.37,254.26,251.37,2.88M,0.91%
2010-09-09,251.37,251.21,253.58,250.51,3.06M,0.06%
2010-09-08,251.21,249.46,252.27,249.46,3.41M,0.67%
2010-09-07,249.53,253.62,253.62,249.12,3.14M,-1.61%
2010-09-03,253.62,249.84,254.46,249.84,3.71M,1.51%
2010-09-02,249.84,245.39,249.99,245.39,3.92M,1.80%
2010-09-01,245.43,237.41,245.76,237.41,4.88M,3.37%
2010-08-31,237.42,237.06,239.12,235.04,4.67M,0.11%
2010-08-30,237.16,241.32,241.44,237.11,3.03M,-1.78%
2010-08-27,241.46,237.64,241.79,235.48,4.23M,1.55%
2010-08-26,237.77,239.49,241.37,237.66,3.96M,-0.72%
2010-08-25,239.49,237.16,240.41,234.85,4.77M,0.97%
2010-08-24,237.18,241.27,241.27,235.28,5.16M,-1.71%
2010-08-23,241.3,243.29,245.84,241.27,3.40M,-0.82%
2010-08-20,243.29,243.72,243.72,240.54,3.61M,-0.18%
2010-08-19,243.72,248.16,248.16,242.06,4.29M,-1.79%
2010-08-18,248.16,245.83,249.68,244.66,3.93M,0.92%
2010-08-17,245.89,242.29,248.18,242.29,4.18M,1.49%
2010-08-16,242.29,242.27,243.66,240.24,3.50M,0.01%
2010-08-13,242.27,244.84,244.84,242.16,3.33M,-1.05%
2010-08-12,244.84,245.74,245.74,242.54,4.15M,-0.37%
2010-08-11,245.75,252.62,252.62,245.39,4.51M,-2.72%
2010-08-10,252.62,254.67,254.67,250.64,3.99M,-0.81%
2010-08-09,254.69,252.49,255.18,252.49,3.23M,0.87%
2010-08-06,252.49,253.67,253.67,248.65,4.31M,-0.47%
2010-08-05,253.67,253.05,253.95,251.28,4.27M,0.25%
2010-08-04,253.05,249.29,253.51,249.29,4.23M,1.51%
2010-08-03,249.29,252.68,252.68,248.09,4.85M,-1.34%
2010-08-02,252.68,247.48,253.07,247.48,4.70M,2.10%
2010-07-30,247.48,245.88,248.34,242.07,4.66M,0.65%
2010-07-29,245.88,247.32,250.63,243.15,4.94M,-0.59%
2010-07-28,247.33,249.13,249.92,246.28,4.23M,-0.72%
2010-07-27,249.13,252.17,253.09,248.29,4.57M,-1.21%
2010-07-26,252.17,248.45,252.3,247.95,4.73M,1.50%
2010-07-23,248.45,245.27,248.63,243.45,5.76M,1.30%
2010-07-22,245.27,237.99,246.12,237.99,5.05M,3.06%
2010-07-21,237.99,242.32,242.78,237.15,4.80M,-1.79%
2010-07-20,242.32,238.79,242.34,235.62,4.65M,1.48%
2010-07-19,238.79,236.52,239.63,235.72,4.00M,0.94%
2010-07-16,236.56,245.23,245.23,236.15,5.10M,-3.54%
2010-07-15,245.23,244.41,245.56,241.2,4.24M,0.34%
2010-07-14,244.41,245.71,245.71,242.63,4.11M,-0.54%
2010-07-13,245.73,239.76,246.88,239.76,4.92M,2.49%
2010-07-12,239.76,239.36,240.53,237.53,3.89M,0.17%
2010-07-09,239.36,237.1,239.47,236.72,3.68M,0.95%
2010-07-08,237.1,235.33,237.56,234.11,5.81M,0.75%
2010-07-07,235.33,228.82,235.47,228.72,5.45M,2.84%
2010-07-06,228.84,228.89,233.75,226.63,5.42M,-0.02%
2010-07-02,228.89,231.54,232.21,227.6,4.26M,-1.15%
2010-07-01,231.55,229.7,232.11,225.84,7.34M,0.80%
2010-06-30,229.71,232.44,235.02,229.22,6.57M,-1.17%
2010-06-29,232.44,241.18,241.18,230.84,6.80M,-3.62%
2010-06-28,241.18,242.48,243.71,240.84,4.39M,-0.54%
2010-06-25,242.48,242.17,243.87,240.34,7.28M,0.13%
2010-06-24,242.17,248.3,248.3,241.57,5.71M,-2.47%
2010-06-23,248.3,248.21,249.96,245.91,4.91M,0.04%
2010-06-22,248.21,253.86,255.85,247.93,5.16M,-2.23%
2010-06-21,253.86,256.14,258.94,252.5,4.15M,-0.89%
2010-06-18,256.14,256.78,258.51,255.67,4.56M,-0.25%
2010-06-17,256.79,258.42,258.76,254.53,4.62M,-0.64%
2010-06-16,258.45,260.06,260.06,256.68,4.56M,-0.62%
2010-06-15,260.06,253.98,260.13,253.98,5.05M,2.39%
2010-06-14,253.98,253.61,257.89,253.61,3.97M,0.15%
2010-06-11,253.61,253.16,253.83,249.8,3.59M,0.16%
2010-06-10,253.2,245.24,253.31,245.24,4.62M,3.25%
2010-06-09,245.24,245.21,250.65,244.46,5.21M,0.00%
2010-06-08,245.24,243.32,245.58,239.99,5.74M,0.78%
2010-06-07,243.34,247.9,249.93,243.26,5.15M,-1.84%
2010-06-04,247.9,257.63,257.63,247.07,5.67M,-3.78%
2010-06-03,257.65,256.69,258.94,255.3,4.75M,0.37%
2010-06-02,256.71,250.64,256.71,250.64,5.07M,2.41%
2010-06-01,250.66,254.57,256.38,250.57,4.77M,-1.58%
2010-05-28,254.68,258.17,258.65,253.17,4.45M,-1.36%
2010-05-27,258.18,249.25,258.22,249.25,5.09M,3.52%
2010-05-26,249.39,249.94,254.88,248.84,7.01M,-0.27%
2010-05-25,250.06,247.96,250.12,240.22,7.13M,0.84%
2010-05-24,247.97,249.9,251.55,247.78,4.92M,-0.78%
2010-05-21,249.92,245.36,251.1,241.76,7.81M,1.86%
2010-05-20,245.36,255.07,255.07,245.19,7.99M,-3.81%
2010-05-19,255.07,257.03,257.55,250.99,6.89M,-0.77%
