date,ixic,ixic_volume,ixic_change_pct
2024-06-05,"17,187.90","1,010,000,000",1.96%
2024-06-06,"17,173.12","940,920,000",-0.09%
2024-06-07,"17,133.13","897,390,000",-0.23%
2024-06-10,"17,192.53","1,010,000,000",0.35%
2024-06-11,"17,343.55","941,870,000",0.88%
2024-06-12,"17,608.44","1,130,000,000",1.53%
2024-06-13,"17,667.56","981,980,000",0.34%
2024-06-14,"17,688.88","965,430,000",0.12%
2024-06-17,"17,857.02","1,040,000,000",0.95%
2024-06-18,"17,862.23","1,110,000,000",0.03%
2024-06-20,"17,721.59","1,260,000,000",-0.79%
2024-06-21,"17,689.36","3,540,000,000",-0.18%
2024-06-24,"17,496.82","1,140,000,000",-1.09%
2024-06-25,"17,717.65","1,080,000,000",1.26%
2024-06-26,"17,805.16","1,040,000,000",0.49%
2024-06-27,"17,858.68","1,050,000,000",0.30%
2024-06-28,"17,732.60","3,780,000,000",-0.71%
2024-07-01,"17,879.30","1,030,000,000",0.83%
2024-07-02,"18,028.76","932,120,000",0.84%
2024-07-03,"18,188.30","692,060,000",0.88%
2024-07-05,"18,352.76","963,800,000",0.90%
2024-07-08,"18,403.74","984,760,000",0.28%
2024-07-09,"18,429.29","914,800,000",0.14%
2024-07-10,"18,647.45","971,360,000",1.18%
2024-07-11,"18,283.41","1,230,000,000",-1.95%
2024-07-12,"18,398.45","1,100,000,000",0.63%
2024-07-15,"18,472.57","1,080,000,000",0.40%
2024-07-16,"18,509.34","1,120,000,000",0.20%
2024-07-17,"17,996.93","1,260,000,000",-2.77%
2024-07-18,"17,871.22","1,130,000,000",-0.70%
2024-07-19,"17,726.94","1,120,000,000",-0.81%
2024-07-22,"18,007.57","1,040,000,000",1.58%
2024-07-23,"17,997.35","960,970,000",-0.06%
2024-07-24,"17,342.41","1,190,000,000",-3.64%
2024-07-25,"17,181.72","1,200,000,000",-0.93%
2024-07-26,"17,357.88","972,960,000",1.03%
2024-07-29,"17,370.20","909,680,000",0.07%
2024-07-30,"17,147.42","1,110,000,000",-1.28%
2024-07-31,"17,599.40","1,340,000,000",2.64%
2024-08-01,"17,194.14","1,320,000,000",-2.30%
2024-08-02,"16,776.16","1,340,000,000",-2.43%
2024-08-05,"16,200.08","1,530,000,000",-3.43%
2024-08-06,"16,366.86","1,190,000,000",1.03%
2024-08-07,"16,195.81","1,220,000,000",-1.05%
2024-08-08,"16,660.02","1,170,000,000",2.87%
2024-08-09,"16,745.30","1,010,000,000",0.51%
2024-08-12,"16,780.61","4,100,000,000",0.21%
2024-08-13,"17,187.61","1,070,000,000",2.43%
2024-08-14,"17,192.60","948,920,000",0.03%
2024-08-15,"17,594.50","1,130,000,000",2.34%
2024-08-16,"17,631.72","989,750,000",0.21%
2024-08-19,"17,876.77","1,010,000,000",1.39%
2024-08-20,"17,816.94","905,040,000",-0.33%
2024-08-21,"17,918.99","892,180,000",0.57%
2024-08-22,"17,619.35","938,950,000",-1.67%
2024-08-23,"17,877.79","1,000,000,000",1.47%
2024-08-26,"17,725.77","924,580,000",-0.85%
2024-08-27,"17,754.82","799,400,000",0.16%
2024-08-28,"17,556.03","949,550,000",-1.12%
2024-08-29,"17,516.43","974,880,000",-0.23%
2024-08-30,"17,713.62","1,360,000,000",1.13%
2024-09-03,"17,136.30","1,170,000,000",-3.26%
2024-09-04,"17,084.30","966,700,000",-0.30%
2024-09-05,"17,127.66","933,230,000",0.25%
2024-09-06,"16,690.83","1,080,000,000",-2.55%
2024-09-09,"16,884.60","1,040,000,000",1.16%
2024-09-10,"17,025.88","936,370,000",0.84%
2024-09-11,"17,395.53","1,100,000,000",2.17%
2024-09-12,"17,569.68","952,150,000",1.00%
2024-09-13,"17,683.98","927,280,000",0.65%
2024-09-16,"17,592.13","876,140,000",-0.52%
2024-09-17,"17,628.06","940,890,000",0.20%
2024-09-18,"17,573.30","1,090,000,000",-0.31%
2024-09-19,"18,013.98","1,170,000,000",2.51%
2024-09-20,"17,948.32","3,610,000,000",-0.36%
2024-09-23,"17,974.27","1,050,000,000",0.14%
2024-09-24,"18,074.52","1,090,000,000",0.56%
2024-09-25,"18,082.21","958,500,000",0.04%
2024-09-26,"18,190.29","1,100,000,000",0.60%
2024-09-27,"18,119.59","1,020,000,000",-0.39%
2024-09-30,"18,189.17","1,200,000,000",0.38%
2024-10-01,"17,910.36","1,110,000,000",-1.53%
2024-10-02,"17,925.12","985,440,000",0.08%
2024-10-03,"17,918.48","908,710,000",-0.04%
2024-10-04,"18,137.85","950,410,000",1.22%
2024-10-07,"17,923.90","1,010,000,000",-1.18%
2024-10-08,"18,182.92","944,800,000",1.45%
2024-10-09,"18,291.62","898,500,000",0.60%
2024-10-10,"18,282.05","957,620,000",-0.05%
2024-10-11,"18,342.94","912,770,000",0.33%
2024-10-14,"18,502.69","901,620,000",0.87%
2024-10-15,"18,315.59","1,150,000,000",-1.01%
2024-10-16,"18,367.08","1,010,000,000",0.28%
2024-10-17,"18,373.61","1,030,000,000",0.04%
2024-10-18,"18,489.55","1,010,000,000",0.63%
2024-10-21,"18,540.01","1,010,000,000",0.27%
2024-10-22,"18,573.13","949,370,000",0.18%
2024-10-23,"18,276.65","1,020,000,000",-1.60%
2024-10-24,"18,415.49","977,770,000",0.76%
2024-10-25,"18,518.61","976,290,000",0.56%
2024-10-28,"18,567.19","1,030,000,000",0.26%
2024-10-29,"18,712.75","1,120,000,000",0.78%
2024-10-30,"18,607.93","1,160,000,000",-0.56%
2024-10-31,"18,095.15","1,310,000,000",-2.76%
2024-11-01,"18,239.92","1,050,000,000",0.80%
2024-11-04,"18,179.98","1,040,000,000",-0.33%
2024-11-05,"18,439.17","1,070,000,000",1.43%
2024-11-06,"18,983.46","1,640,000,000",2.95%
2024-11-07,"19,269.46","1,430,000,000",1.51%
2024-11-08,"19,286.78","1,310,000,000",0.09%
2024-11-11,"19,298.76","1,330,000,000",0.06%
2024-11-12,"19,281.40","1,320,000,000",-0.09%
2024-11-13,"19,230.72","1,390,000,000",-0.26%
2024-11-14,"19,107.65","1,280,000,000",-0.64%
2024-11-15,"18,680.12","1,370,000,000",-2.24%
2024-11-18,"18,791.81","1,240,000,000",0.60%
2024-11-19,"18,987.47","1,150,000,000",1.04%
2024-11-20,"18,966.14","1,130,000,000",-0.11%
2024-11-21,"18,972.42","1,260,000,000",0.03%
2024-11-22,"19,003.65","1,190,000,000",0.16%
2024-11-25,"19,054.84","1,910,000,000",0.27%
2024-11-26,"19,175.58","1,120,000,000",0.63%
2024-11-27,"19,060.48","1,030,000,000",-0.60%
2024-11-29,"19,218.17","797,080,000",0.83%
2024-12-02,"19,403.95","1,250,000,000",0.97%
2024-12-03,"19,480.91","1,130,000,000",0.40%
2024-12-04,"19,735.12","1,270,000,000",1.30%
2024-12-05,"19,700.72","1,270,000,000",-0.17%
2024-12-06,"19,859.77","1,230,000,000",0.81%
2024-12-09,"19,736.69","1,460,000,000",-0.62%
2024-12-10,"19,687.24","1,280,000,000",-0.25%
2024-12-11,"20,034.89","1,310,000,000",1.77%
2024-12-12,"19,902.84","1,150,000,000",-0.66%
2024-12-13,"19,926.72","1,170,000,000",0.12%
2024-12-16,"20,173.89","1,510,000,000",1.24%
2024-12-17,"20,109.06","1,530,000,000",-0.32%
2024-12-18,"19,392.69","1,790,000,000",-3.56%
2024-12-19,"19,372.77","1,510,000,000",-0.10%
2024-12-20,"19,572.60","3,700,000,000",1.03%
2024-12-23,"19,764.88","1,260,000,000",0.98%
2024-12-24,"20,031.13","711,220,000",1.35%
2024-12-26,"20,020.36","1,030,000,000",-0.05%
2024-12-27,"19,722.03","1,280,000,000",-1.49%
2024-12-30,"19,486.79","1,300,000,000",-1.19%
2024-12-31,"19,310.79","1,350,000,000",-0.90%
2025-01-02,"19,280.79","1,300,000,000",-0.16%
2025-01-03,"19,621.68","1,310,000,000",1.77%
2025-01-06,"19,864.98","1,590,000,000",1.24%
2025-01-07,"19,489.68","1,640,000,000",-1.89%
2025-01-08,"19,478.88","1,450,000,000",-0.06%
2025-01-10,"19,161.63","1,470,000,000",-1.63%
2025-01-13,"19,088.10","1,420,000,000",-0.38%
2025-01-14,"19,044.39","1,240,000,000",-0.23%
2025-01-15,"19,511.23","1,360,000,000",2.45%
2025-01-16,"19,338.29","1,220,000,000",-0.89%
2025-01-17,"19,630.20","1,380,000,000",1.51%
2025-01-21,"19,756.78","1,440,000,000",0.64%
2025-01-22,"20,009.34","1,320,000,000",1.28%
2025-01-23,"20,053.68","1,200,000,000",0.22%
2025-01-24,"19,954.30","1,270,000,000",-0.50%
2025-01-27,"19,341.83","1,680,000,000",-3.07%
2025-01-28,"19,733.59","1,340,000,000",2.03%
2025-01-29,"19,632.32","1,160,000,000",-0.51%
2025-01-30,"19,681.75","1,250,000,000",0.25%
2025-01-31,"19,627.44","1,440,000,000",-0.28%
2025-02-03,"19,391.96","1,360,000,000",-1.20%
2025-02-04,"19,654.02","1,190,000,000",1.35%
2025-02-05,"19,692.33","1,240,000,000",0.19%
2025-02-06,"19,791.99","1,220,000,000",0.51%
2025-02-07,"19,523.40","1,280,000,000",-1.36%
2025-02-10,"19,714.27","1,340,000,000",0.98%
2025-02-11,"19,643.86","1,310,000,000",-0.36%
2025-02-12,"19,649.95","1,330,000,000",0.03%
2025-02-13,"19,945.64","1,400,000,000",1.50%
2025-02-14,"20,026.77","1,360,000,000",0.41%
2025-02-18,"20,041.26","1,490,000,000",0.07%
2025-02-19,"20,056.25","1,360,000,000",0.07%
2025-02-20,"19,962.36","1,290,000,000",-0.47%
2025-02-21,"19,524.01","1,550,000,000",-2.20%
2025-02-24,"19,286.93","1,460,000,000",-1.21%
2025-02-25,"19,026.39","1,510,000,000",-1.35%
2025-02-26,"19,075.26","1,320,000,000",0.26%
2025-02-27,"18,544.42","1,470,000,000",-2.78%
2025-02-28,"18,847.28","1,960,000,000",1.63%
2025-03-03,"18,350.19","1,560,000,000",-2.64%
2025-03-04,"18,285.16","1,650,000,000",-0.35%
2025-03-05,"18,552.73","1,380,000,000",1.46%
2025-03-06,"18,069.26","1,450,000,000",-2.61%
2025-03-07,"18,196.22","1,440,000,000",0.70%
2025-03-10,"17,468.32","1,650,000,000",-4.00%
2025-03-11,"17,436.10","1,560,000,000",-0.18%
2025-03-12,"17,648.45","1,410,000,000",1.22%
2025-03-13,"17,303.01","1,260,000,000",-1.96%
2025-03-14,"17,754.09","1,260,000,000",2.61%
2025-03-17,"17,808.66","1,220,000,000",0.31%
2025-03-18,"17,504.12","1,190,000,000",-1.71%
2025-03-19,"17,750.79","1,270,000,000",1.41%
2025-03-20,"17,691.63","1,190,000,000",-0.33%
2025-03-21,"17,784.05","3,330,000,000",0.52%
2025-03-24,"18,188.59","1,340,000,000",2.27%
2025-03-25,"18,271.86","1,200,000,000",0.46%
2025-03-26,"17,899.02","1,260,000,000",-2.04%
2025-03-27,"17,804.03","1,190,000,000",-0.53%
2025-03-28,"17,322.99","1,280,000,000",-2.70%
2025-03-31,"17,299.29","1,620,000,000",-0.14%
2025-04-01,"17,449.89","1,300,000,000",0.87%
2025-04-02,"17,601.05","8,410,000,000",0.87%
2025-04-03,"16,550.61","1,720,000,000",-5.97%
2025-04-04,"15,587.79","2,150,000,000",-5.82%
2025-04-07,"15,603.26","2,410,000,000",0.10%
2025-04-08,"15,267.91","1,920,000,000",-2.15%
2025-04-09,"17,124.97","2,710,000,000",12.16%
2025-04-10,"16,387.31","1,880,000,000",-4.31%
2025-04-11,"16,724.46","1,530,000,000",2.06%
2025-04-14,"16,831.48","1,360,000,000",0.64%
2025-04-15,"16,823.17","1,160,000,000",-0.05%
2025-04-16,"16,307.16","1,340,000,000",-3.07%
2025-04-17,"16,286.45","1,250,000,000",-0.13%
2025-04-21,"15,870.90","1,140,000,000",-2.55%
2025-04-22,"16,300.42","1,200,000,000",2.71%
2025-04-23,"16,708.05","1,410,000,000",2.50%
2025-04-24,"17,166.04","1,300,000,000",2.74%
2025-04-25,"17,382.94","1,170,000,000",1.26%
2025-04-28,"17,366.13","1,270,000,000",-0.10%
2025-04-29,"17,461.32","1,330,000,000",0.55%
2025-04-30,"17,446.34","1,480,000,000",-0.09%
2025-05-01,"17,710.74","1,270,000,000",1.52%
2025-05-02,"17,977.73","1,300,000,000",1.51%
2025-05-05,"17,844.24","1,140,000,000",-0.74%
2025-05-06,"17,689.66","1,230,000,000",-0.87%
2025-05-07,"17,738.16","1,430,000,000",0.27%
2025-05-08,"17,928.14","1,460,000,000",1.07%
2025-05-09,"17,928.92","1,370,000,000",0.00%
2025-05-12,"18,708.34","1,760,000,000",4.35%
2025-05-13,"19,010.09","1,560,000,000",1.61%
2025-05-14,"19,146.81","1,620,000,000",0.72%
2025-05-15,"19,112.32","1,470,000,000",-0.18%
2025-05-16,"19,211.10","1,610,000,000",0.52%
2025-05-19,"19,215.46","1,560,000,000",0.02%
2025-05-20,"19,142.71","1,290,000,000",-0.38%
2025-05-21,"18,872.64","1,490,000,000",-1.41%
2025-05-22,"18,925.73","1,310,000,000",0.28%
2025-05-23,"18,737.21","1,210,000,000",-1.00%
2025-05-27,"19,199.16","1,390,000,000",2.47%
2025-05-28,"19,100.94","1,240,000,000",-0.51%
2025-05-29,"19,175.87","1,330,000,000",0.39%
2025-05-30,"19,113.77","2,090,000,000",-0.32%
2025-06-02,"19,242.61","1,270,000,000",0.67%
2025-06-03,"19,398.96","1,320,000,000",0.81%
2025-06-04,"19,460.49","1,210,000,000",0.32%
2025-06-05,"19,298.45","1,370,000,000",-0.83%
2025-06-06,"19,529.95","1,210,000,000",1.20%
2025-06-09,"19,591.24","1,410,000,000",0.31%
2025-06-10,"19,714.99","1,430,000,000",0.63%
2025-06-11,"19,615.88","1,430,000,000",-0.50%
2025-06-12,"19,662.48","1,400,000,000",0.24%
2025-06-13,"19,406.83","1,280,000,000",-1.30%
2025-06-16,"19,701.21","1,360,000,000",1.52%
2025-06-17,"19,521.09","1,370,000,000",-0.91%
2025-06-18,"19,546.27","1,330,000,000",0.13%
2025-06-20,"19,447.41","2,830,000,000",-0.51%
2025-06-23,"19,630.97","1,400,000,000",0.94%
2025-06-24,"19,912.53","1,450,000,000",1.43%
2025-06-25,"19,973.55","1,280,000,000",0.31%
2025-06-26,"20,167.91","1,420,000,000",0.97%
2025-06-27,"20,273.46","3,660,000,000",0.52%
2025-06-30,"20,369.73","1,580,000,000",0.47%
2025-07-01,"20,202.89","1,460,000,000",-0.82%
2025-07-02,"20,393.13","1,420,000,000",0.94%
2025-07-03,"20,601.10","974,430,000",1.02%
2025-07-07,"20,412.52","1,450,000,000",-0.92%
2025-07-08,"20,418.46","1,500,000,000",0.03%
2025-07-09,"20,611.34","1,410,000,000",0.94%
2025-07-10,"20,630.66","1,430,000,000",0.09%
2025-07-11,"20,585.53","1,310,000,000",-0.22%
2025-07-14,"20,640.33","1,380,000,000",0.27%
2025-07-15,"20,677.80","1,380,000,000",0.18%
2025-07-16,"20,730.49","1,500,000,000",0.25%
2025-07-17,"20,885.65","1,740,000,000",0.75%
2025-07-18,"20,895.65","1,590,000,000",0.05%
2025-07-21,"20,974.18","1,700,000,000",0.38%
2025-07-22,"20,892.69","1,600,000,000",-0.39%
2025-07-23,"21,020.02","1,590,000,000",0.61%
2025-07-24,"21,057.96","1,590,000,000",0.18%
2025-07-25,"21,108.32","1,390,000,000",0.24%
2025-07-28,"21,178.58","1,430,000,000",0.33%
2025-07-29,"21,098.29","1,490,000,000",-0.38%
2025-07-30,"21,129.67","1,480,000,000",0.15%
2025-07-31,"21,122.45","1,720,000,000",-0.03%
2025-08-01,"20,650.13","1,550,000,000",-2.24%
2025-08-04,"21,053.58","1,310,000,000",1.95%
2025-08-05,"20,916.55","1,400,000,000",-0.65%
2025-08-06,"21,169.42","1,480,000,000",1.21%
2025-08-07,"21,242.70","1,510,000,000",0.35%
2025-08-08,"21,450.02","1,430,000,000",0.98%
2025-08-11,"21,385.40","1,530,000,000",-0.30%
2025-08-12,"21,681.90","1,450,000,000",1.39%
2025-08-13,"21,713.14","1,580,000,000",0.14%
2025-08-14,"21,710.67","1,450,000,000",-0.01%
2025-08-15,"21,622.98","1,540,000,000",-0.40%
2025-08-18,"21,629.77","1,380,000,000",0.03%
2025-08-19,"21,314.95","1,360,000,000",-1.46%
2025-08-20,"21,172.86","1,310,000,000",-0.67%
2025-08-21,"21,100.31","1,060,000,000",-0.34%
2025-08-22,"21,496.54","1,550,000,000",1.88%
2025-08-25,"21,449.29","1,340,000,000",-0.22%
2025-08-26,"21,544.27","1,770,000,000",0.44%
2025-08-27,"21,590.14","1,450,000,000",0.21%
2025-08-28,"21,705.16","1,280,000,000",0.53%
2025-08-29,"21,455.55","1,380,000,000",-1.15%
2025-09-02,"21,279.63","1,420,000,000",-0.82%
2025-09-03,"21,497.73","1,330,000,000",1.02%
2025-09-04,"21,707.69","1,300,000,000",0.98%
2025-09-05,"21,700.39","1,400,000,000",-0.03%
2025-09-08,"21,798.70","1,420,000,000",0.45%
2025-09-09,"21,879.49","1,380,000,000",0.37%
2025-09-10,"21,886.06","1,560,000,000",0.03%
2025-09-11,"22,043.07","1,680,000,000",0.72%
2025-09-12,"22,141.10","1,490,000,000",0.44%
2025-09-15,"22,348.75","1,510,000,000",0.94%
2025-09-16,"22,333.96","1,490,000,000",-0.07%
2025-09-17,"22,261.33","1,680,000,000",-0.33%
2025-09-18,"22,470.72","1,820,000,000",0.94%
2025-09-19,"22,631.48","4,470,000,000",0.72%
2025-09-22,"22,788.98","1,780,000,000",0.70%
2025-09-23,"22,573.47","1,740,000,000",-0.95%
2025-09-24,"22,497.86","1,620,000,000",-0.33%
2025-09-25,"22,384.70","1,620,000,000",-0.50%
2025-09-26,"22,484.07","1,400,000,000",0.44%
2025-09-29,"22,591.15","1,660,000,000",0.48%
2025-09-30,"22,660.01","1,720,000,000",0.30%
2025-10-01,"22,755.16","1,660,000,000",0.42%
2025-10-02,"22,844.05","1,600,000,000",0.39%
2025-10-03,"22,780.51","1,770,000,000",-0.28%
2025-10-06,"22,941.67","1,830,000,000",0.71%
2025-10-07,"22,788.36","1,830,000,000",-0.67%
2025-10-08,"23,043.38","1,920,000,000",1.12%
2025-10-09,"23,024.63","1,740,000,000",-0.08%
2025-10-10,"22,204.43","2,160,000,000",-3.56%
2025-10-13,"22,694.61","1,640,000,000",2.21%
2025-10-14,"22,521.70","1,680,000,000",-0.76%
2025-10-15,"22,670.08","1,880,000,000",0.66%
2025-10-16,"22,562.54","1,830,000,000",-0.47%
2025-10-17,"22,679.97","1,670,000,000",0.52%
2025-10-20,"22,990.54","1,570,000,000",1.37%
2025-10-21,"22,953.67","1,670,000,000",-0.16%
2025-10-22,"22,740.40","2,060,000,000",-0.93%
2025-10-23,"22,941.80","1,490,000,000",0.89%
2025-10-24,"23,204.87","1,550,000,000",1.15%
2025-10-27,"23,637.46","1,670,000,000",1.86%
2025-10-28,"23,827.49","1,610,000,000",0.80%
2025-10-29,"23,958.47","1,730,000,000",0.55%
2025-10-30,"23,581.14","1,670,000,000",-1.57%
2025-10-31,"23,724.96","1,710,000,000",0.61%
2025-11-03,"23,834.72","1,700,000,000",0.46%
2025-11-04,"23,348.64","1,710,000,000",-2.04%
2025-11-05,"23,499.80","1,720,000,000",0.65%
2025-11-06,"23,053.99","1,820,000,000",-1.90%
2025-11-07,"23,004.54","1,800,000,000",-0.21%
2025-11-10,"23,527.17","1,650,000,000",2.27%
2025-11-11,"23,468.30","1,450,000,000",-0.25%
2025-11-12,"23,406.46","1,590,000,000",-0.26%
2025-11-13,"22,870.36","1,780,000,000",-2.29%
2025-11-14,"22,900.59","1,660,000,000",0.13%
2025-11-17,"22,708.07","1,560,000,000",-0.84%
2025-11-18,"22,432.85","1,600,000,000",-1.21%
2025-11-19,"22,564.23","1,490,000,000",0.59%
2025-11-20,"22,078.05","1,790,000,000",-2.15%
2025-11-21,"22,273.08","1,910,000,000",0.88%
2025-11-24,"22,872.01","2,210,000,000",2.69%
2025-11-25,"23,025.59","1,480,000,000",0.67%
2025-11-26,"23,214.69","1,420,000,000",0.82%
2025-11-28,"23,365.69","869,350,000",0.65%
2025-12-01,"23,275.92","1,440,000,000",-0.38%
2025-12-02,"23,413.67","1,450,000,000",0.59%
2025-12-03,"23,454.09","1,420,000,000",0.17%
2025-12-04,"23,505.14","1,350,000,000",0.22%
2025-12-05,"23,578.13","1,400,000,000",0.31%
2025-12-08,"23,545.90","1,480,000,000",-0.14%
2025-12-09,"23,576.49","1,290,000,000",0.13%
2025-12-10,"23,654.15","1,570,000,000",0.33%
2025-12-11,"23,593.86","1,430,000,000",-0.25%
2025-12-12,"23,195.17","1,560,000,000",-1.69%
2025-12-15,"23,057.41","1,670,000,000",-0.59%
2025-12-16,"23,111.46","1,520,000,000",0.23%
2025-12-17,"22,693.32","1,690,000,000",-1.81%
2025-12-18,"23,006.36","1,570,000,000",1.38%
2025-12-19,"23,307.62","4,420,000,000",1.31%
2025-12-22,"23,428.83","1,350,000,000",0.52%
2025-12-23,"23,561.84","1,210,000,000",0.57%
2025-12-24,"23,613.31","615,750,000",0.22%
2025-12-26,"23,593.10","853,270,000",-0.09%
2025-12-29,"23,474.35","1,090,000,000",-0.50%
2025-12-30,"23,419.08","1,050,000,000",-0.24%
2025-12-31,"23,241.99","1,140,000,000",-0.76%
2026-01-02,"23,235.63","1,350,000,000",-0.03%
2026-01-05,"23,395.82","1,580,000,000",0.69%
2026-01-06,"23,547.17","1,590,000,000",0.65%
2026-01-07,"23,584.28","1,440,000,000",0.16%
2026-01-08,"23,480.02","1,420,000,000",-0.44%
2026-01-09,"23,671.35","1,410,000,000",0.81%
2026-01-12,"23,733.90","1,470,000,000",0.26%
2026-01-13,"23,709.87","1,550,000,000",-0.10%
2026-01-14,"23,471.75","1,690,000,000",-1.00%
2026-01-15,"23,530.02","1,560,000,000",0.25%
2026-01-16,"23,515.39","2,000,000,000",-0.06%
2026-01-20,"22,954.32","1,770,000,000",-2.39%
2026-01-21,"23,224.82","1,700,000,000",1.18%
2026-01-22,"23,436.02","1,580,000,000",0.91%
2026-01-23,"23,501.24","1,490,000,000",0.28%
2026-01-26,"23,601.36","1,420,000,000",0.43%
2026-01-27,"23,817.10","1,400,000,000",0.91%
2026-01-28,"23,857.45","1,470,000,000",0.17%
2026-01-29,"23,685.12","1,710,000,000",-0.72%
2026-01-30,"23,461.82","2,040,000,000",-0.94%
2026-02-02,"23,592.11","1,560,000,000",0.56%
2026-02-03,"23,255.19","1,840,000,000",-1.43%
2026-02-04,"22,904.58","2,010,000,000",-1.51%
2026-02-05,"22,540.59","1,920,000,000",-1.59%
2026-02-06,"23,031.21","1,820,000,000",2.18%
2026-02-09,"23,238.67","1,530,000,000",0.90%
2026-02-10,"23,102.47","1,500,000,000",-0.59%
2026-02-11,"23,066.47","1,650,000,000",-0.16%
2026-02-12,"22,597.15","1,770,000,000",-2.03%
2026-02-13,"22,546.67","1,480,000,000",-0.22%
2026-02-17,"22,578.38","1,420,000,000",0.14%
2026-02-18,"22,753.63","1,410,000,000",0.78%
2026-02-19,"22,682.73","1,270,000,000",-0.31%
2026-02-20,"22,886.07","1,540,000,000",0.90%
2026-02-23,"22,627.27","1,430,000,000",-1.13%
2026-02-24,"22,863.68","1,440,000,000",1.04%
2026-02-25,"23,152.08","1,500,000,000",1.26%
2026-02-26,"22,878.38","1,660,000,000",-1.18%
2026-02-27,"22,668.21","2,140,000,000",-0.92%
2026-03-02,"22,748.86","1,550,000,000",0.36%
2026-03-03,"22,516.69","1,640,000,000",-1.02%
2026-03-04,"22,807.48","1,610,000,000",1.29%
2026-03-05,"22,748.99","1,740,000,000",-0.26%
2026-03-06,"22,387.68","1,590,000,000",-1.59%
2026-03-09,"22,695.95","1,670,000,000",1.38%
2026-03-10,"22,697.10","1,440,000,000",0.01%
2026-03-11,"22,716.13","1,380,000,000",0.08%
2026-03-12,"22,311.98","1,470,000,000",-1.78%
2026-03-13,"22,105.36","1,410,000,000",-0.93%
2026-03-16,"22,374.18","1,450,000,000",1.22%
2026-03-17,"22,479.53","1,400,000,000",0.47%
2026-03-18,"22,152.42","1,590,000,000",-1.46%
2026-03-19,"22,090.69","1,460,000,000",-0.28%
2026-03-20,"21,647.61","4,160,000,000",-2.01%
2026-03-23,"21,946.76","1,670,000,000",1.38%
2026-03-24,"21,761.89","1,560,000,000",-0.84%
2026-03-25,"21,929.82","1,480,000,000",0.77%
2026-03-26,"21,408.08","1,500,000,000",-2.38%
2026-03-27,"20,948.36","1,470,000,000",-2.15%
2026-03-30,"20,794.64","1,580,000,000",-0.73%
2026-03-31,"21,590.63","1,990,000,000",3.83%
2026-04-01,"21,840.95","1,490,000,000",1.16%
2026-04-02,"21,879.18","1,390,000,000",0.18%
2026-04-06,"21,996.34","1,300,000,000",0.54%
2026-04-07,"22,017.85","1,450,000,000",0.10%
2026-04-08,"22,634.99","1,820,000,000",2.80%
2026-04-09,"22,822.42","1,470,000,000",0.83%
2026-04-10,"22,902.89","1,370,000,000",0.35%
2026-04-13,"23,183.74","1,430,000,000",1.23%
2026-04-14,"23,639.08","1,520,000,000",1.96%
2026-04-15,"24,016.02","1,580,000,000",1.59%
2026-04-16,"24,102.70","1,590,000,000",0.36%
2026-04-17,"24,468.48","1,870,000,000",1.52%
2026-04-20,"24,404.39","1,470,000,000",-0.26%
2026-04-21,"24,259.96","1,560,000,000",-0.59%
2026-04-22,"24,657.57","1,500,000,000",1.64%
2026-04-23,"24,438.50","1,490,000,000",-0.89%
2026-04-24,"24,836.60","1,520,000,000",1.63%
2026-04-27,"24,887.10","1,520,000,000",0.20%
2026-04-28,"24,663.80","1,420,000,000",-0.90%
2026-04-29,"24,673.24","1,460,000,000",0.04%
2026-04-30,"24,892.31","1,800,000,000",0.89%
2026-05-01,"25,114.44","1,430,000,000",0.89%
2026-05-04,"25,067.80","1,490,000,000",-0.19%
2026-05-05,"25,326.13","1,590,000,000",1.03%
2026-05-06,"25,838.94","1,870,000,000",2.02%
2026-05-07,"25,806.20","1,850,000,000",-0.13%
2026-05-08,"26,247.08","1,820,000,000",1.71%
2026-05-11,"26,274.13","1,870,000,000",0.10%
2026-05-12,"26,088.20","1,760,000,000",-0.71%
2026-05-13,"26,402.34","1,870,000,000",1.20%
2026-05-14,"26,635.22","1,760,000,000",0.88%
2026-05-15,"26,225.14","1,870,000,000",-1.54%
2026-05-18,"26,090.73","1,730,000,000",-0.51%
2026-05-19,"25,870.71","1,620,000,000",-0.84%
2026-05-20,"26,270.36","1,650,000,000",1.54%
2026-05-21,"26,293.10","1,620,000,000",0.09%
2026-05-22,"26,343.97","1,600,000,000",0.19%
2026-05-26,"26,656.18","1,840,000,000",1.19%
2026-05-27,"26,674.73","1,690,000,000",0.07%
2026-05-28,"26,917.47","1,690,000,000",0.91%
2026-05-29,"26,972.62","2,650,000,000",0.20%
2026-06-01,"27,086.81","1,890,000,000",0.42%
2026-06-02,"27,093.90","1,830,000,000",0.03%
2026-06-03,"26,853.98","1,810,000,000",-0.89%
2026-06-04,"26,830.96","1,630,000,000",-0.09%
2026-06-05,"25,709.43","1,960,000,000",-4.18%
2026-06-08,"25,929.66","1,620,000,000",0.86%
2026-06-09,"25,678.82","1,950,000,000",-0.97%
2026-06-10,"25,169.50","1,700,000,000",-1.98%
2026-06-11,"25,809.66","1,860,000,000",2.54%
2026-06-12,"25,888.84","1,650,000,000",0.31%
2026-06-15,"26,683.94","1,700,000,000",3.07%
2026-06-16,"26,376.34","2,030,000,000",-1.15%
2026-06-17,"26,021.66","1,980,000,000",-1.34%
