date,nasdaqndxt,vix,vxazn,vxn,vix3m,vix_term_spread,vxazn_vix_ratio,nasdaqndxt_lag1,nasdaqndxt_delta,vix_lag1,vix_delta,vxazn_lag1,vxazn_delta,vxn_lag1,vxn_delta,vix3m_lag1,vix3m_delta,amzn_return_lag1,aggregate_vol_index,amzn_close,amzn_next_return,label,score_range
2013-03-18,208.4425,1.8527,3.5723,1.8985,2.1342,-0.2815,1.9281,211.6098,-3.1673,1.6031,0.2496,2.9676,0.6046,1.7210,0.1775,1.9831,0.1512,-0.0155,0.0985,12.8875,0.0339,Positive,3
2013-03-25,207.9183,1.9054,4.1242,1.9900,2.1217,-0.2163,2.1645,208.4425,-0.5242,1.8527,0.0527,3.5723,0.5519,1.8985,0.0915,2.1342,-0.0125,0.0339,0.1128,13.3245,-0.0413,Negative,1
2013-04-01,208.9472,1.8832,4.5194,2.0080,2.1190,-0.2357,2.3999,207.9183,1.0290,1.9054,-0.0222,4.1242,0.3952,1.9900,0.0180,2.1217,-0.0028,-0.0413,0.1212,12.7740,0.0681,Positive,3
2013-04-08,206.1141,1.8291,4.9105,2.0649,2.0399,-0.2108,2.6846,208.9472,-2.8331,1.8832,-0.0541,4.5194,0.3911,2.0080,0.0569,2.1190,-0.0790,0.0681,0.1274,13.6435,-0.0460,Negative,1
2013-04-15,206.4303,2.3949,5.6579,2.3797,2.3616,0.0333,2.3625,206.1141,0.3162,1.8291,0.5658,4.9105,0.7475,2.0649,0.3148,2.0399,0.3217,-0.0460,0.1693,13.0160,-0.0212,Negative,1
2013-04-22,203.6776,1.9955,5.9935,2.2368,2.1717,-0.1761,3.0035,206.4303,-2.7527,2.3949,-0.3994,5.6579,0.3356,2.3797,-0.1428,2.3616,-0.1900,-0.0212,0.1606,12.7405,0.0127,Neutral,2
2013-04-29,210.5878,1.9012,4.2962,2.1245,2.0690,-0.1678,2.2597,203.6776,6.9102,1.9955,-0.0943,5.9935,-1.6974,2.2368,-0.1123,2.1717,-0.1026,0.0127,0.1181,12.9025,0.0216,Positive,3
2013-05-06,215.4705,1.7556,4.0022,2.0247,1.9844,-0.2288,2.2796,210.5878,4.8827,1.9012,-0.1456,4.2962,-0.2940,2.1245,-0.0998,2.0690,-0.0846,0.0216,0.1051,13.1815,0.0238,Positive,3
2013-05-13,216.2124,1.7404,3.6721,2.0233,2.0871,-0.3467,2.1100,215.4705,0.7419,1.7556,-0.0153,4.0022,-0.3300,2.0247,-0.0014,1.9844,0.1026,0.0238,0.1004,13.4950,-0.0302,Negative,1
2013-05-20,220.1744,1.8055,3.7817,1.8763,2.1231,-0.3176,2.0945,216.2124,3.9619,1.7404,0.0652,3.6721,0.1096,2.0233,-0.1470,2.0871,0.0361,-0.0302,0.1023,13.0870,0.0285,Positive,3
2013-05-27,216.4496,1.9401,3.6943,2.0080,2.2077,-0.2676,1.9042,220.1744,-3.7248,1.8055,0.1345,3.7817,-0.0874,1.8763,0.1317,2.1231,0.0846,0.0285,0.1076,13.4600,0.0285,Positive,3
2013-06-03,218.6018,2.2576,4.0160,2.3284,2.3880,-0.1304,1.7789,216.4496,2.1522,1.9401,0.3176,3.6943,0.3217,2.0080,0.3203,2.2077,0.1803,0.0285,0.1322,13.8435,-0.0104,Neutral,2
2013-06-10,219.3645,2.1411,4.0868,2.1994,2.3200,-0.1789,1.9087,218.6018,0.7627,2.2576,-0.1165,4.0160,0.0707,2.3284,-0.1290,2.3880,-0.0680,-0.0104,0.1271,13.6995,-0.0023,Neutral,2
2013-06-17,218.6143,2.3297,3.9176,2.3505,2.4948,-0.1650,1.6815,219.3645,-0.7502,2.1411,0.1886,4.0868,-0.1692,2.1994,0.1512,2.3200,0.1747,-0.0023,0.1348,13.6680,0.0158,Neutral,2
2013-06-24,209.7058,2.7888,4.4501,2.7499,2.8747,-0.0860,1.5957,218.6143,-8.9085,2.3297,0.4590,3.9176,0.5325,2.3505,0.3994,2.4948,0.3800,0.0158,0.1725,13.8845,0.0295,Positive,3
2013-07-01,216.0959,2.2701,4.6512,2.2410,2.4851,-0.2149,2.0489,209.7058,6.3901,2.7888,-0.5186,4.4501,0.2011,2.7499,-0.5089,2.8747,-0.3897,0.0295,0.1465,14.2940,0.0758,Positive,3
2013-07-08,217.1041,2.0496,4.9271,2.0482,2.2757,-0.2260,2.4039,216.0959,1.0082,2.2701,-0.2205,4.6512,0.2760,2.2410,-0.1928,2.4851,-0.2094,0.0758,0.1388,15.3775,-0.0075,Neutral,2
2013-07-15,226.8127,1.9123,5.4166,1.9456,2.1661,-0.2538,2.8325,217.1041,9.7086,2.0496,-0.1373,4.9271,0.4895,2.0482,-0.1026,2.2757,-0.1096,-0.0075,0.1424,15.2615,0.0222,Positive,3
2013-07-22,227.3591,1.7043,5.1421,1.8569,2.0371,-0.3328,3.0171,226.8127,0.5464,1.9123,-0.2080,5.4166,-0.2746,1.9456,-0.0888,2.1661,-0.1290,0.0222,0.1273,15.6005,-0.0250,Negative,1
2013-07-29,226.5423,1.8569,3.6749,1.8929,2.0954,-0.2385,1.9791,227.3591,-0.8168,1.7043,0.1525,5.1421,-1.4672,1.8569,0.0361,2.0371,0.0582,-0.0250,0.1012,15.2105,-0.0228,Negative,1
2013-08-05,234.1625,1.6419,3.5126,1.7792,1.9220,-0.2801,2.1394,226.5423,7.6202,1.8569,-0.2149,3.6749,-0.1622,1.8929,-0.1137,2.0954,-0.1733,-0.0228,0.0873,14.8630,-0.0418,Negative,1
2013-08-12,234.2568,1.7764,3.3296,1.7834,2.1037,-0.3273,1.8743,234.1625,0.0943,1.6419,0.1345,3.5126,-0.1831,1.7792,0.0042,1.9220,0.1817,-0.0418,0.0908,14.2410,0.0182,Neutral,2
2013-08-19,227.8750,2.0940,3.5542,2.1536,2.2743,-0.1803,1.6974,234.2568,-6.3818,1.7764,0.3176,3.3296,0.2247,1.7834,0.3703,2.1037,0.1706,0.0182,0.1134,14.5005,-0.0311,Negative,1
2013-08-26,231.1810,2.0787,3.6499,2.1245,2.2479,-0.1692,1.7558,227.8750,3.3060,2.0940,-0.0153,3.5542,0.0957,2.1536,-0.0291,2.2743,-0.0263,-0.0311,0.1141,14.0490,0.0530,Positive,3
2013-09-02,227.9180,2.3589,3.8066,2.4310,2.5031,-0.1442,1.6138,231.1810,-3.2630,2.0787,0.2801,3.6499,0.1567,2.1245,0.3065,2.2479,0.2552,0.0530,0.1356,14.7930,0.0070,Neutral,2
2013-09-09,236.4049,2.1675,3.7096,2.2410,2.3339,-0.1664,1.7115,227.9180,8.4869,2.3589,-0.1914,3.8066,-0.0971,2.4310,-0.1900,2.5031,-0.1692,0.0070,0.1222,14.8960,0.0618,Positive,3
2013-09-16,239.6652,1.9941,3.2686,2.1023,2.1606,-0.1664,1.6391,236.4049,3.2603,2.1675,-0.1733,3.7096,-0.4410,2.2410,-0.1387,2.3339,-0.1733,0.0618,0.1023,15.8170,-0.0010,Neutral,2
2013-09-23,242.0157,1.9844,3.9661,2.0302,2.2077,-0.2233,1.9986,239.6652,2.3505,1.9941,-0.0097,3.2686,0.6975,2.1023,-0.0721,2.1606,0.0471,-0.0010,0.1169,15.8005,0.0096,Neutral,2
2013-09-30,242.7202,2.3020,4.5250,2.3200,2.3297,-0.0277,1.9657,242.0157,0.7045,1.9844,0.3176,3.9661,0.5589,2.0302,0.2898,2.2077,0.1220,0.0096,0.1443,15.9520,-0.0255,Negative,1
2013-10-07,243.8420,2.6917,5.1338,2.7513,2.6445,0.0471,1.9073,242.7202,1.1219,2.3020,0.3897,4.5250,0.6088,2.3200,0.4313,2.3297,0.3148,-0.0255,0.1821,15.5445,0.0580,Positive,3
2013-10-14,245.9915,2.2285,5.4582,2.4227,2.3464,-0.1179,2.4493,243.8420,2.1495,2.6917,-0.4632,5.1338,0.3245,2.7513,-0.3287,2.6445,-0.2982,0.0580,0.1656,16.4465,0.1048,Positive,3
2013-10-21,250.3542,1.8250,5.4097,1.9969,2.0995,-0.2746,2.9643,245.9915,4.3627,2.2285,-0.4035,5.4582,-0.0485,2.4227,-0.4257,2.3464,-0.2468,0.1048,0.1418,18.1695,-0.0121,Negative,1
2013-10-28,245.8930,1.8458,4.1603,2.0760,2.0621,-0.2163,2.2539,250.3542,-4.4612,1.8250,0.0208,5.4097,-1.2495,1.9969,0.0790,2.0995,-0.0374,-0.0121,0.1158,17.9500,-0.0242,Negative,1
2013-11-04,246.7820,1.7931,3.9467,1.9928,2.0357,-0.2427,2.2011,245.8930,0.8889,1.8458,-0.0527,4.1603,-0.2136,2.0760,-0.0832,2.0621,-0.0263,-0.0242,0.1079,17.5155,0.0538,Positive,3
2013-11-11,247.1189,1.7376,3.9356,1.9928,2.0427,-0.3051,2.2650,246.7820,0.3370,1.7931,-0.0555,3.9467,-0.0111,1.9928,0.0000,2.0357,0.0069,0.0538,0.1068,18.4585,0.0085,Neutral,2
2013-11-18,249.7898,1.8166,3.8898,1.9928,2.0704,-0.2538,2.1412,247.1189,2.6709,1.7376,0.0790,3.9356,-0.0458,1.9928,0.0000,2.0427,0.0277,0.0085,0.1083,18.6155,0.0572,Positive,3
2013-11-25,249.3599,1.7737,3.9869,1.9054,2.0011,-0.2274,2.2478,249.7898,-0.4299,1.8166,-0.0430,3.8898,0.0971,1.9928,-0.0874,2.0704,-0.0693,0.0572,0.1059,19.6810,-0.0169,Negative,1
2013-12-02,251.1128,1.9733,4.2407,2.0538,2.1065,-0.1331,2.1490,249.3599,1.7529,1.7737,0.1997,3.9869,0.2538,1.9054,0.1484,2.0011,0.1054,-0.0169,0.1212,19.3475,-0.0070,Neutral,2
