date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,label
2023-04-17,102.7400,39920000.0000,0.2200,12157.7200,904580000.0000,0.2800,6886.9100,1152.1500,0.6800,4151.3200,0.3300,16.9500,44.8400,102.5100,0.2300,51450000.0000,-11530000.0000,0.1100,0.1100,12123.4600,34.2600,874140000.0000,30440000.0000,-0.3500,0.6300,6887.8700,-0.9600,1144.4000,7.7500,0.1300,0.5500,4137.6400,13.6800,-0.2100,0.5400,17.0700,-0.1200,44.9900,-0.1500,-0.0043,Neutral
2023-04-18,102.3000,39790000.0000,-0.4300,12153.4100,883010000.0000,-0.0400,6889.7500,1153.5900,0.1200,4154.8700,0.0900,16.8300,44.4400,102.7400,-0.4400,39920000.0000,-130000.0000,0.2200,-0.6500,12157.7200,-4.3100,904580000.0000,-21570000.0000,0.2800,-0.3200,6886.9100,2.8400,1152.1500,1.4400,0.6800,-0.5600,4151.3200,3.5500,0.3300,-0.2400,16.9500,-0.1200,44.8400,-0.4000,0.0196,Positive
2023-04-19,104.3000,58400000.0000,1.9600,12157.2300,879490000.0000,0.0300,6836.0300,1153.8500,0.0200,4154.5200,-0.0100,16.4600,44.1400,102.3000,2.0000,39790000.0000,18610000.0000,-0.4300,2.3900,12153.4100,3.8200,883010000.0000,-3520000.0000,-0.0400,0.0700,6889.7500,-53.7200,1153.5900,0.2600,0.1200,-0.1000,4154.8700,-0.3500,0.0900,-0.1000,16.8300,-0.3700,44.4400,-0.3000,-0.0047,Neutral
2023-04-20,103.8100,57700000.0000,-0.4700,12059.5600,899170000.0000,-0.8000,6800.4900,1136.7800,-1.4800,4129.7900,-0.6000,17.1700,44.5400,104.3000,-0.4900,58400000.0000,-700000.0000,1.9600,-2.4300,12157.2300,-97.6700,879490000.0000,19680000.0000,0.0300,-0.8300,6836.0300,-35.5400,1153.8500,-17.0700,0.0200,-1.5000,4154.5200,-24.7300,-0.0100,-0.5900,16.4600,0.7100,44.1400,0.4000,0.0303,Positive
2023-04-21,106.9600,86770000.0000,3.0300,12072.4600,944770000.0000,0.1100,6773.3000,1150.4700,1.2000,4133.5200,0.0900,16.7700,43.2300,103.8100,3.1500,57700000.0000,29070000.0000,-0.4700,3.5000,12059.5600,12.9000,899170000.0000,45600000.0000,-0.8000,0.9100,6800.4900,-27.1900,1136.7800,13.6900,-1.4800,2.6800,4129.7900,3.7300,-0.6000,0.6900,17.1700,-0.4000,44.5400,-1.3100,-0.0070,Negative
2023-04-24,106.2100,69580000.0000,-0.7000,12037.2000,853570000.0000,-0.2900,6734.7300,1149.6400,-0.0700,4137.0400,0.0900,16.8900,42.2200,106.9600,-0.7500,86770000.0000,-17190000.0000,3.0300,-3.7300,12072.4600,-35.2600,944770000.0000,-91200000.0000,0.1100,-0.4000,6773.3000,-38.5700,1150.4700,-0.8300,1.2000,-1.2700,4133.5200,3.5200,0.0900,0.0000,16.7700,0.1200,43.2300,-1.0100,-0.0343,Negative
2023-04-25,102.5700,65030000.0000,-3.4300,11799.1600,921370000.0000,-1.9800,6494.2100,1126.1000,-2.0500,4071.6300,-1.5800,18.7600,46.7600,106.2100,-3.6400,69580000.0000,-4550000.0000,-0.7000,-2.7300,12037.2000,-238.0400,853570000.0000,67800000.0000,-0.2900,-1.6900,6734.7300,-240.5200,1149.6400,-23.5400,-0.0700,-1.9800,4137.0400,-65.4100,0.0900,-1.6700,16.8900,1.8700,42.2200,4.5400,0.0235,Positive
2023-04-26,104.9800,73800000.0000,2.3500,11854.3500,973400000.0000,0.4700,6554.4200,1121.8100,-0.3800,4055.9900,-0.3800,18.8400,46.4000,102.5700,2.4100,65030000.0000,8770000.0000,-3.4300,5.7800,11799.1600,55.1900,921370000.0000,52030000.0000,-1.9800,2.4500,6494.2100,60.2100,1126.1000,-4.2900,-2.0500,1.6700,4071.6300,-15.6400,-1.5800,1.2000,18.7600,0.0800,46.7600,-0.3600,0.0461,Positive
2023-04-27,109.8200,149960000.0000,4.6100,12142.2400,986430000.0000,2.4300,6666.4900,1152.8500,2.7700,4135.3500,1.9600,17.0300,47.9700,104.9800,4.8400,73800000.0000,76160000.0000,2.3500,2.2600,11854.3500,287.8900,973400000.0000,13030000.0000,0.4700,1.9600,6554.4200,112.0700,1121.8100,31.0400,-0.3800,3.1500,4055.9900,79.3600,-0.3800,2.3400,18.8400,-1.8100,46.4000,1.5700,-0.0398,Negative
2023-04-28,105.4500,130720000.0000,-3.9800,12226.5800,1070000000.0000,0.6900,6714.2200,1152.4200,-0.0400,4169.4800,0.8300,15.7800,33.1600,109.8200,-4.3700,149960000.0000,-19240000.0000,4.6100,-8.5900,12142.2400,84.3400,986430000.0000,83570000.0000,2.4300,-1.7400,6666.4900,47.7300,1152.8500,-0.4300,2.7700,-2.8100,4135.3500,34.1300,1.9600,-1.1300,17.0300,-1.2500,47.9700,-14.8100,-0.0322,Negative
2023-05-01,102.0500,74730000.0000,-3.2200,12212.6000,926580000.0000,-0.1100,6722.0900,1140.1500,-1.0600,4167.8700,-0.0400,16.0800,33.2500,105.4500,-3.4000,130720000.0000,-55990000.0000,-3.9800,0.7600,12226.5800,-13.9800,1070000000.0000,-143420000.0000,0.6900,-0.8000,6714.2200,7.8700,1152.4200,-12.2700,-0.0400,-1.0200,4169.4800,-1.6100,0.8300,-0.8700,15.7800,0.3000,33.1600,0.0900,0.0155,Positive
2023-05-02,103.6300,73470000.0000,1.5500,12080.5100,1050000000.0000,-1.0800,6641.6100,1141.9400,0.1600,4119.5800,-1.1600,17.7800,34.0600,102.0500,1.5800,74730000.0000,-1260000.0000,-3.2200,4.7700,12212.6000,-132.0900,926580000.0000,123420000.0000,-0.1100,-0.9700,6722.0900,-80.4800,1140.1500,1.7900,-1.0600,1.2200,4167.8700,-48.2900,-0.0400,-1.1200,16.0800,1.7000,33.2500,0.8100,0.0002,Neutral
2023-05-03,103.6500,65050000.0000,0.0200,12025.3300,1090000000.0000,-0.4600,6591.6700,1133.7900,-0.7100,4090.7500,-0.7000,18.3400,35.1500,103.6300,0.0200,73470000.0000,-8420000.0000,1.5500,-1.5300,12080.5100,-55.1800,1050000000.0000,40000000.0000,-1.0800,0.6200,6641.6100,-49.9400,1141.9400,-8.1500,0.1600,-0.8700,4119.5800,-28.8300,-1.1600,0.4600,17.7800,0.5600,34.0600,1.0900,0.0034,Neutral
2023-05-04,104.0000,45350000.0000,0.3400,11966.4000,1010000000.0000,-0.4900,6607.9600,1125.9000,-0.7000,4061.2200,-0.7200,20.0900,35.7800,103.6500,0.3500,65050000.0000,-19700000.0000,0.0200,0.3200,12025.3300,-58.9300,1090000000.0000,-80000000.0000,-0.4600,-0.0300,6591.6700,16.2900,1133.7900,-7.8900,-0.7100,0.0100,4090.7500,-29.5300,-0.7000,-0.0200,18.3400,1.7500,35.1500,0.6300,0.0159,Positive
2023-05-05,105.6500,56950000.0000,1.5900,12235.4100,1010000000.0000,2.2500,6712.4000,1148.4000,2.0000,4136.2500,1.8500,17.1900,31.9000,104.0000,1.6500,45350000.0000,11600000.0000,0.3400,1.2500,11966.4000,269.0100,1010000000.0000,0.0000,-0.4900,2.7400,6607.9600,104.4400,1125.9000,22.5000,-0.7000,2.7000,4061.2200,75.0300,-0.7200,2.5700,20.0900,-2.9000,35.7800,-3.8800,0.0017,Neutral
2023-05-08,105.8300,49430000.0000,0.1700,12256.9200,882600000.0000,0.1800,6762.1700,1151.9000,0.3000,4138.1200,0.0500,16.9800,32.4200,105.6500,0.1800,56950000.0000,-7520000.0000,1.5900,-1.4200,12235.4100,21.5100,1010000000.0000,-127400000.0000,2.2500,-2.0700,6712.4000,49.7700,1148.4000,3.5000,2.0000,-1.7000,4136.2500,1.8700,1.8500,-1.8000,17.1900,-0.2100,31.9000,0.5200,0.0075,Neutral
2023-05-09,106.6200,44090000.0000,0.7500,12179.5500,899760000.0000,-0.6300,6702.6900,1152.1000,0.0200,4119.1700,-0.4600,17.7100,31.9300,105.8300,0.7900,49430000.0000,-5340000.0000,0.1700,0.5800,12256.9200,-77.3700,882600000.0000,17160000.0000,0.1800,-0.8100,6762.1700,-59.4800,1151.9000,0.2000,0.3000,-0.2800,4138.1200,-18.9500,0.0500,-0.5100,16.9800,0.7300,32.4200,-0.4900,0.0335,Positive
2023-05-10,110.1900,78630000.0000,3.3500,12306.4400,1040000000.0000,1.0400,6805.9100,1159.3400,0.6300,4137.6400,0.4500,16.9400,31.2300,106.6200,3.5700,44090000.0000,34540000.0000,0.7500,2.6000,12179.5500,126.8900,899760000.0000,140240000.0000,-0.6300,1.6700,6702.6900,103.2200,1152.1000,7.2400,0.0200,0.6100,4119.1700,18.4700,-0.4600,0.9100,17.7100,-0.7700,31.9300,-0.7000,0.0181,Positive
2023-05-11,112.1800,74920000.0000,1.8100,12328.5100,934310000.0000,0.1800,6784.0600,1165.7300,0.5500,4130.6200,-0.1700,16.9300,32.0300,110.1900,1.9900,78630000.0000,-3710000.0000,3.3500,-1.5400,12306.4400,22.0700,1040000000.0000,-105690000.0000,1.0400,-0.8600,6805.9100,-21.8500,1159.3400,6.3900,0.6300,-0.0800,4137.6400,-7.0200,0.4500,-0.6200,16.9400,-0.0100,31.2300,0.8000,-0.0171,Negative
2023-05-12,110.2600,49850000.0000,-1.7100,12284.7400,865590000.0000,-0.3500,6777.3600,1155.3600,-0.8900,4124.0800,-0.1600,17.0300,31.5900,112.1800,-1.9200,74920000.0000,-25070000.0000,1.8100,-3.5200,12328.5100,-43.7700,934310000.0000,-68720000.0000,0.1800,-0.5300,6784.0600,-6.7000,1165.7300,-10.3700,0.5500,-1.4400,4130.6200,-6.5400,-0.1700,0.0100,16.9300,0.1000,32.0300,-0.4400,0.0085,Positive
2023-05-15,111.2000,53010000.0000,0.8500,12365.2100,857250000.0000,0.6600,6928.5500,1156.9800,0.1400,4136.2800,0.3000,17.1200,32.2800,110.2600,0.9400,49850000.0000,3160000.0000,-1.7100,2.5600,12284.7400,80.4700,865590000.0000,-8340000.0000,-0.3500,1.0100,6777.3600,151.1900,1155.3600,1.6200,-0.8900,1.0300,4124.0800,12.2000,-0.1600,0.4600,17.0300,0.0900,31.5900,0.6900,0.0198,Positive
2023-05-16,113.4000,71470000.0000,1.9800,12343.0500,857540000.0000,-0.1800,6901.3400,1154.0500,-0.2500,4109.9000,-0.6400,17.9900,33.0000,111.2000,2.2000,53010000.0000,18460000.0000,0.8500,1.1300,12365.2100,-22.1600,857250000.0000,290000.0000,0.6600,-0.8400,6928.5500,-27.2100,1156.9800,-2.9300,0.1400,-0.3900,4136.2800,-26.3800,0.3000,-0.9400,17.1200,0.8700,32.2800,0.7200,0.0185,Positive
2023-05-17,115.5000,65660000.0000,1.8500,12500.5700,936600000.0000,1.2800,7035.5000,1177.5900,2.0400,4158.7700,1.1900,16.8700,31.9700,113.4000,2.1000,71470000.0000,-5810000.0000,1.9800,-0.1300,12343.0500,157.5200,857540000.0000,79060000.0000,-0.1800,1.4600,6901.3400,134.1600,1154.0500,23.5400,-0.2500,2.2900,4109.9000,48.8700,-0.6400,1.8300,17.9900,-1.1200,33.0000,-1.0300,0.0229,Positive
2023-05-18,118.1500,73170000.0000,2.2900,12688.8400,932200000.0000,1.5100,7225.4600,1195.7500,1.5400,4198.0500,0.9400,16.0500,31.5100,115.5000,2.6500,65660000.0000,7510000.0000,1.8500,0.4400,12500.5700,188.2700,936600000.0000,-4400000.0000,1.2800,0.2300,7035.5000,189.9600,1177.5900,18.1600,2.0400,-0.5000,4158.7700,39.2800,1.1900,-0.2500,16.8700,-0.8200,31.9700,-0.4600,-0.0161,Negative
2023-05-19,116.2500,55060000.0000,-1.6100,12657.9000,899330000.0000,-0.2400,7206.2400,1185.7300,-0.8400,4191.9800,-0.1400,16.8100,31.5100,118.1500,-1.9000,73170000.0000,-18110000.0000,2.2900,-3.9000,12688.8400,-30.9400,932200000.0000,-32870000.0000,1.5100,-1.7500,7225.4600,-19.2200,1195.7500,-10.0200,1.5400,-2.3800,4198.0500,-6.0700,0.9400,-1.0800,16.0500,0.7600,31.5100,0.0000,-0.0107,Negative
2023-05-22,115.0100,70740000.0000,-1.0700,12720.7800,886960000.0000,0.5000,7267.8200,1181.3700,-0.3700,4192.6300,0.0200,17.2100,31.5900,116.2500,-1.2400,55060000.0000,15680000.0000,-1.6100,0.5400,12657.9000,62.8800,899330000.0000,-12370000.0000,-0.2400,0.7400,7206.2400,61.5800,1185.7300,-4.3600,-0.8400,0.4700,4191.9800,0.6500,-0.1400,0.1600,16.8100,0.4000,31.5100,0.0800,-0.0002,Neutral
2023-05-23,114.9900,67580000.0000,-0.0200,12560.2500,899730000.0000,-1.2600,7152.0100,1171.0900,-0.8700,4145.5800,-1.1200,18.5300,32.7700,115.0100,-0.0200,70740000.0000,-3160000.0000,-1.0700,1.0500,12720.7800,-160.5300,886960000.0000,12770000.0000,0.5000,-1.7600,7267.8200,-115.8100,1181.3700,-10.2800,-0.3700,-0.5000,4192.6300,-47.0500,0.0200,-1.1400,17.2100,1.3200,31.5900,1.1800,0.0153,Positive
2023-05-24,116.7500,63490000.0000,1.5300,12484.1600,842720000.0000,-0.6100,7082.2800,1168.3800,-0.2300,4115.2400,-0.7300,20.0300,33.8600,114.9900,1.7600,67580000.0000,-4090000.0000,-0.0200,1.5500,12560.2500,-76.0900,899730000.0000,-57010000.0000,-1.2600,0.6500,7152.0100,-69.7300,1171.0900,-2.7100,-0.8700,0.6400,4145.5800,-30.3400,-1.1200,0.3900,18.5300,1.5000,32.7700,1.0900,-0.0150,Negative
2023-05-25,115.0000,66500000.0000,-1.5000,12698.0900,970490000.0000,1.7100,7334.6600,1162.3400,-0.5200,4151.2800,0.8800,19.1400,34.5200,116.7500,-1.7500,63490000.0000,3010000.0000,1.5300,-3.0300,12484.1600,213.9300,842720000.0000,127770000.0000,-0.6100,2.3200,7082.2800,252.3800,1168.3800,-6.0400,-0.2300,-0.2900,4115.2400,36.0400,-0.7300,1.6100,20.0300,-0.8900,33.8600,0.6600,0.0444,Positive
2023-05-26,120.1100,96780000.0000,4.4400,12975.6900,914770000.0000,2.1900,7700.7600,1190.0100,2.3800,4205.4500,1.3000,17.9500,33.5900,115.0000,5.1100,66500000.0000,30280000.0000,-1.5000,5.9400,12698.0900,277.6000,970490000.0000,-55720000.0000,1.7100,0.4800,7334.6600,366.1000,1162.3400,27.6700,-0.5200,2.9000,4151.2800,54.1700,0.8800,0.4200,19.1400,-1.1900,34.5200,-0.9300,0.0129,Positive
2023-05-30,121.6600,64310000.0000,1.2900,13017.4300,969210000.0000,0.3200,7716.5700,1199.0200,0.7600,4205.5200,0.0000,17.4600,34.0800,120.1100,1.5500,96780000.0000,-32470000.0000,4.4400,-3.1500,12975.6900,41.7400,914770000.0000,54440000.0000,2.1900,-1.8700,7700.7600,15.8100,1190.0100,9.0100,2.3800,-1.6200,4205.4500,0.0700,1.3000,-1.3000,17.9500,-0.4900,33.5900,0.4900,-0.0089,Negative
2023-05-31,120.5800,72800000.0000,-0.8900,12935.2900,1940000000.0000,-0.6300,7643.0500,1188.0400,-0.9200,4179.8300,-0.6100,17.9400,33.7900,121.6600,-1.0800,64310000.0000,8490000.0000,1.2900,-2.1800,13017.4300,-82.1400,969210000.0000,970790000.0000,0.3200,-0.9500,7716.5700,-73.5200,1199.0200,-10.9800,0.7600,-1.6800,4205.5200,-25.6900,0.0000,-0.6100,17.4600,0.4800,34.0800,-0.2900,0.0182,Positive
2023-06-01,122.7700,54380000.0000,1.8200,13100.9800,957130000.0000,1.2800,7727.9600,1202.5000,1.2200,4221.0200,0.9900,15.6500,31.9400,120.5800,2.1900,72800000.0000,-18420000.0000,-0.8900,2.7100,12935.2900,165.6900,1940000000.0000,-982870000.0000,-0.6300,1.9100,7643.0500,84.9100,1188.0400,14.4600,-0.9200,2.1400,4179.8300,41.1900,-0.6100,1.6000,17.9400,-2.2900,33.7900,-1.8500,0.0121,Positive
2023-06-02,124.2500,61260000.0000,1.2100,13240.7700,941890000.0000,1.0700,7758.5200,1228.9200,2.2000,4282.3700,1.4500,14.6000,30.2900,122.7700,1.4800,54380000.0000,6880000.0000,1.8200,-0.6100,13100.9800,139.7900,957130000.0000,-15240000.0000,1.2800,-0.2100,7727.9600,30.5600,1202.5000,26.4200,1.2200,0.9800,4221.0200,61.3500,0.9900,0.4600,15.6500,-1.0500,31.9400,-1.6500,0.0085,Positive
2023-06-05,125.3000,47950000.0000,0.8500,13229.4300,887680000.0000,-0.0900,7736.6400,1233.1900,0.3500,4273.7900,-0.2000,14.7300,30.0600,124.2500,1.0500,61260000.0000,-13310000.0000,1.2100,-0.3600,13240.7700,-11.3400,941890000.0000,-54210000.0000,1.0700,-1.1600,7758.5200,-21.8800,1228.9200,4.2700,2.2000,-1.8500,4282.3700,-8.5800,1.4500,-1.6500,14.6000,0.1300,30.2900,-0.2300,0.0105,Positive
2023-06-06,126.6100,45700000.0000,1.0500,13276.4200,978700000.0000,0.3600,7791.7900,1245.4400,0.9900,4283.8500,0.2400,13.9600,28.6700,125.3000,1.3100,47950000.0000,-2250000.0000,0.8500,0.2000,13229.4300,46.9900,887680000.0000,91020000.0000,-0.0900,0.4500,7736.6400,55.1500,1233.1900,12.2500,0.3500,0.6400,4273.7900,10.0600,-0.2000,0.4400,14.7300,-0.7700,30.0600,-1.3900,-0.0425,Negative
2023-06-07,121.2300,95660000.0000,-4.2500,13104.8900,1110000000.0000,-1.2900,7633.2500,1234.1400,-0.9100,4267.5200,-0.3800,13.9400,31.8700,126.6100,-5.3800,45700000.0000,49960000.0000,1.0500,-5.3000,13276.4200,-171.5300,978700000.0000,131300000.0000,0.3600,-1.6500,7791.7900,-158.5400,1245.4400,-11.3000,0.9900,-1.9000,4283.8500,-16.3300,0.2400,-0.6200,13.9600,-0.0200,28.6700,3.2000,0.0249,Positive
2023-06-08,124.2500,62160000.0000,2.4900,13238.5200,873240000.0000,1.0200,7722.8000,1253.4500,1.5600,4293.9300,0.6200,13.6500,30.4300,121.2300,3.0200,95660000.0000,-33500000.0000,-4.2500,6.7400,13104.8900,133.6300,1110000000.0000,-236760000.0000,-1.2900,2.3100,7633.2500,89.5500,1234.1400,19.3100,-0.9100,2.4700,4267.5200,26.4100,-0.3800,1.0000,13.9400,-0.2900,31.8700,-1.4400,-0.0066,Negative
2023-06-09,123.4300,51400000.0000,-0.6600,13259.1400,899240000.0000,0.1600,7742.9500,1258.9400,0.4400,4298.8600,0.1100,13.8300,30.8100,124.2500,-0.8200,62160000.0000,-10760000.0000,2.4900,-3.1500,13238.5200,20.6200,873240000.0000,26000000.0000,1.0200,-0.8600,7722.8000,20.1500,1253.4500,5.4900,1.5600,-1.1200,4293.9300,4.9300,0.6200,-0.5100,13.6500,0.1800,30.4300,0.3800,0.0254,Positive
2023-06-12,126.5700,51470000.0000,2.5400,13461.9200,974530000.0000,1.5300,7955.1700,1280.7900,1.7400,4338.9300,0.9300,15.0100,31.4900,123.4300,3.1400,51400000.0000,70000.0000,-0.6600,3.2000,13259.1400,202.7800,899240000.0000,75290000.0000,0.1600,1.3700,7742.9500,212.2200,1258.9400,21.8500,0.4400,1.3000,4298.8600,40.0700,0.1100,0.8200,13.8300,1.1800,30.8100,0.6800,0.0007,Neutral
2023-06-13,126.6600,50560000.0000,0.0700,13573.3200,1040000000.0000,0.8300,8048.7600,1293.6500,1.0000,4369.0100,0.6900,14.6100,31.0800,126.5700,0.0900,51470000.0000,-910000.0000,2.5400,-2.4700,13461.9200,111.4000,974530000.0000,65470000.0000,1.5300,-0.7000,7955.1700,93.5900,1280.7900,12.8600,1.7400,-0.7400,4338.9300,30.0800,0.9300,-0.2400,15.0100,-0.4000,31.4900,-0.4100,-0.0019,Neutral
2023-06-14,126.4200,52420000.0000,-0.1900,13626.4800,1160000000.0000,0.3900,8101.0000,1292.2300,-0.1100,4372.5900,0.0800,13.8800,31.0000,126.6600,-0.2400,50560000.0000,1860000.0000,0.0700,-0.2600,13573.3200,53.1600,1040000000.0000,120000000.0000,0.8300,-0.4400,8048.7600,52.2400,1293.6500,-1.4200,1.0000,-1.1100,4369.0100,3.5800,0.6900,-0.6100,14.6100,-0.7300,31.0800,-0.0800,0.0055,Neutral
2023-06-15,127.1100,60460000.0000,0.5500,13782.8200,1130000000.0000,1.1500,8164.6300,1301.0400,0.6800,4425.8400,1.2200,14.5000,31.1000,126.4200,0.6900,52420000.0000,8040000.0000,-0.1900,0.7400,13626.4800,156.3400,1160000000.0000,-30000000.0000,0.3900,0.7600,8101.0000,63.6300,1292.2300,8.8100,-0.1100,0.7900,4372.5900,53.2500,0.0800,1.1400,13.8800,0.6200,31.0000,0.1000,-0.0127,Negative
2023-06-16,125.4900,84250000.0000,-1.2700,13689.5700,2920000000.0000,-0.6800,8081.7400,1298.6500,-0.1800,4409.5900,-0.3700,13.5400,30.3400,127.1100,-1.6200,60460000.0000,23790000.0000,0.5500,-1.8200,13782.8200,-93.2500,1130000000.0000,1790000000.0000,1.1500,-1.8300,8164.6300,-82.8900,1301.0400,-2.3900,0.6800,-0.8600,4425.8400,-16.2500,1.2200,-1.5900,14.5000,-0.9600,31.1000,-0.7600,0.0023,Neutral
2023-06-20,125.7800,56930000.0000,0.2300,13667.2900,1130000000.0000,-0.1600,8007.0900,1308.3900,0.7500,4388.7100,-0.4700,13.8800,31.0000,125.4900,0.2900,84250000.0000,-27320000.0000,-1.2700,1.5000,13689.5700,-22.2800,2920000000.0000,-1790000000.0000,-0.6800,0.5200,8081.7400,-74.6500,1298.6500,9.7400,-0.1800,0.9300,4409.5900,-20.8800,-0.3700,-0.1000,13.5400,0.3400,30.3400,0.6600,-0.0076,Negative
2023-06-21,124.8300,52140000.0000,-0.7600,13502.2000,1060000000.0000,-1.2100,7818.0800,1293.0700,-1.1700,4365.6900,-0.5200,13.2000,30.7700,125.7800,-0.9500,56930000.0000,-4790000.0000,0.2300,-0.9900,13667.2900,-165.0900,1130000000.0000,-70000000.0000,-0.1600,-1.0500,8007.0900,-189.0100,1308.3900,-15.3200,0.7500,-1.9200,4388.7100,-23.0200,-0.4700,-0.0500,13.8800,-0.6800,31.0000,-0.2300,0.0426,Positive
2023-06-22,130.1500,90350000.0000,4.2600,13630.6100,898270000.0000,0.9500,7876.4400,1312.9100,1.5300,4381.8900,0.3700,12.9100,33.6300,124.8300,5.3200,52140000.0000,38210000.0000,-0.7600,5.0200,13502.2000,128.4100,1060000000.0000,-161730000.0000,-1.2100,2.1600,7818.0800,58.3600,1293.0700,19.8400,-1.1700,2.7000,4365.6900,16.2000,-0.5200,0.8900,13.2000,-0.2900,30.7700,2.8600,-0.0063,Negative
2023-06-23,129.3300,71930000.0000,-0.6300,13492.5200,3360000000.0000,-1.0100,7763.6100,1298.4000,-1.1100,4348.3300,-0.7700,13.4400,34.6900,130.1500,-0.8200,90350000.0000,-18420000.0000,4.2600,-4.8900,13630.6100,-138.0900,898270000.0000,2461730000.0000,0.9500,-1.9600,7876.4400,-112.8300,1312.9100,-14.5100,1.5300,-2.6400,4381.8900,-33.5600,0.3700,-1.1400,12.9100,0.5300,33.6300,1.0600,-0.0155,Negative
2023-06-26,127.3300,59990000.0000,-1.5500,13335.7800,936280000.0000,-1.1600,7746.3300,1282.2000,-1.2500,4328.8200,-0.4500,14.2500,39.2100,129.3300,-2.0000,71930000.0000,-11940000.0000,-0.6300,-0.9200,13492.5200,-156.7400,3360000000.0000,-2423720000.0000,-1.0100,-0.1500,7763.6100,-17.2800,1298.4000,-16.2000,-1.1100,-0.1400,4348.3300,-19.5100,-0.7700,0.3200,13.4400,0.8100,34.6900,4.5200,0.0145,Positive
2023-06-27,129.1800,46800000.0000,1.4500,13555.6700,966180000.0000,1.6500,7970.2200,1308.5800,2.0600,4378.4100,1.1500,13.7400,40.0600,127.3300,1.8500,59990000.0000,-13190000.0000,-1.5500,3.0000,13335.7800,219.8900,936280000.0000,29900000.0000,-1.1600,2.8100,7746.3300,223.8900,1282.2000,26.3800,-1.2500,3.3100,4328.8200,49.5900,-0.4500,1.6000,14.2500,-0.5100,39.2100,0.8500,-0.0011,Neutral
2023-06-28,129.0400,52150000.0000,-0.1100,13591.7500,890520000.0000,0.2700,7954.4400,1311.8400,0.2500,4376.8600,-0.0400,13.4300,41.0500,129.1800,-0.1400,46800000.0000,5350000.0000,1.4500,-1.5600,13555.6700,36.0800,966180000.0000,-75660000.0000,1.6500,-1.3800,7970.2200,-15.7800,1308.5800,3.2600,2.0600,-1.8100,4378.4100,-1.5500,1.1500,-1.1900,13.7400,-0.3100,40.0600,0.9900,-0.0088,Negative
2023-06-29,127.9000,40760000.0000,-0.8800,13591.3300,871640000.0000,0.0000,7937.7300,1312.5800,0.0600,4396.4400,0.4500,13.5400,40.5400,129.0400,-1.1400,52150000.0000,-11390000.0000,-0.1100,-0.7700,13591.7500,-0.4200,890520000.0000,-18880000.0000,0.2700,-0.2700,7954.4400,-16.7100,1311.8400,0.7400,0.2500,-0.1900,4376.8600,19.5800,-0.0400,0.4900,13.4300,0.1100,41.0500,-0.5100,0.0192,Positive
2023-06-30,130.3600,54350000.0000,1.9200,13787.9200,1070000000.0000,1.4500,8048.8900,1330.5400,1.3700,4450.3800,1.2300,13.5900,38.6700,127.9000,2.4600,40760000.0000,13590000.0000,-0.8800,2.8000,13591.3300,196.5900,871640000.0000,198360000.0000,0.0000,1.4500,7937.7300,111.1600,1312.5800,17.9600,0.0600,1.3100,4396.4400,53.9400,0.4500,0.7800,13.5400,0.0500,40.5400,-1.8700,-0.0011,Neutral
2023-07-03,130.2200,28260000.0000,-0.1100,13816.7700,583700000.0000,0.2100,8073.7400,1344.8400,1.0700,4455.5900,0.1200,13.5700,39.8300,130.3600,-0.1400,54350000.0000,-26090000.0000,1.9200,-2.0300,13787.9200,28.8500,1070000000.0000,-486300000.0000,1.4500,-1.2400,8048.8900,24.8500,1330.5400,14.3000,1.3700,-0.3000,4450.3800,5.2100,1.2300,-1.1100,13.5900,-0.0200,38.6700,1.1600,0.0012,Neutral
2023-07-05,130.3800,35900000.0000,0.1200,13791.6500,937600000.0000,-0.1800,7995.8500,1345.9700,0.0800,4446.8200,-0.2000,14.1800,40.3300,130.2200,0.1600,28260000.0000,7640000.0000,-0.1100,0.2300,13816.7700,-25.1200,583700000.0000,353900000.0000,0.2100,-0.3900,8073.7400,-77.8900,1344.8400,1.1300,1.0700,-0.9900,4455.5900,-8.7700,0.1200,-0.3200,13.5700,0.6100,39.8300,0.5000,-0.0155,Negative
2023-07-06,128.3600,40700000.0000,-1.5500,13679.0400,1040000000.0000,-0.8200,7882.2300,1323.8200,-1.6500,4411.5900,-0.7900,15.4400,41.0200,130.3800,-2.0200,35900000.0000,4800000.0000,0.1200,-1.6700,13791.6500,-112.6100,937600000.0000,102400000.0000,-0.1800,-0.6400,7995.8500,-113.6200,1345.9700,-22.1500,0.0800,-1.7300,4446.8200,-35.2300,-0.2000,-0.5900,14.1800,1.2600,40.3300,0.6900,0.0111,Positive
