date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,stage1_significant,stage2_direction,label
2011-03-30,8.97,18.737023164185455,2.75,2776.79,19.961068642552636,0.72,1453.86,309.6,1.07,1328.3,0.67,17.71,35.02,8.73,0.24,18.39792376705993,39460000.0,3.07,-0.32,2756.89,19.9,19.833836099169623,55750000.0,0.96,-0.24,1450.19,3.67,306.32,3.28,0.93,0.14,1319.4,8.9,0.7,-0.03,18.16,-0.45,34.42,0.6,0.0045,0,1,Neutral
2011-03-31,9.01,18.385778702298282,0.45,2781.07,20.055688934447502,0.15,1454.46,308.4,-0.39,1325.8,-0.19,17.74,35.5,8.97,0.04,18.737023164185455,-40640000.0,2.75,-2.3,2776.79,4.28,19.961068642552636,46310000.0,0.72,-0.57,1453.86,0.6,309.6,-1.2,1.07,-1.46,1328.3,-2.5,0.67,-0.86,17.71,0.03,35.02,0.48,0.0,0,0,Neutral
2011-04-01,9.01,18.549337784953384,0.0,2789.6,20.147368218215433,0.31,1452.74,310.63,0.72,1332.4,0.5,17.4,35.2,9.01,0.0,18.385778702298282,17160000.0,0.45,-0.45,2781.07,8.53,20.055688934447502,49250000.0,0.15,0.16,1454.46,-1.72,308.4,2.23,-0.39,1.11,1325.8,6.6,-0.19,0.69,17.74,-0.34,35.5,-0.3,0.0155,1,1,Positive
2011-04-04,9.15,18.243824238524066,1.55,2789.19,19.875731284216453,-0.01,1445.25,311.06,0.14,1332.9,0.04,17.5,35.88,9.01,0.14,18.549337784953384,-29940000.0,0.0,1.55,2789.6,-0.41,20.147368218215433,-133730000.0,0.31,-0.32,1452.74,-7.49,310.63,0.43,0.72,-0.58,1332.4,0.5,0.5,-0.46,17.4,0.1,35.2,0.68,0.012,0,1,Neutral
2011-04-05,9.26,18.52863789443412,1.2,2791.19,19.99183510603891,0.07,1446.28,312.26,0.39,1332.6,-0.02,17.25,35.68,9.15,0.11,18.243824238524066,27610000.0,1.55,-0.35,2789.19,2.0,19.875731284216453,52750000.0,-0.01,0.08,1445.25,1.03,311.06,1.2,0.14,0.25,1332.9,-0.3,0.04,-0.06,17.5,-0.25,35.88,-0.2,-0.013,0,0,Neutral
2011-04-06,9.14,18.503458179615492,-1.3,2799.82,20.003507707014112,0.31,1454.28,311.58,-0.22,1335.5,0.22,16.9,36.43,9.26,-0.12,18.52863789443412,-2770000.0,1.2,-2.5,2791.19,8.63,19.99183510603891,5650000.0,0.07,0.24,1446.28,8.0,312.26,-0.68,0.39,-0.61,1332.6,2.9,-0.02,0.24,17.25,-0.35,35.68,0.75,0.012,0,1,Neutral
2011-04-07,9.25,18.329770879544228,1.2,2796.14,19.981222488698858,-0.13,1450.35,310.54,-0.33,1333.5,-0.15,17.11,35.53,9.14,0.11,18.503458179615492,-17320000.0,-1.3,2.5,2799.82,-3.68,20.003507707014112,-10730000.0,0.31,-0.44,1454.28,-3.93,311.58,-1.04,-0.22,-0.11,1335.5,-2.0,0.22,-0.37,16.9,0.21,36.43,-0.9,-0.0011,0,0,Neutral
2011-04-08,9.24,18.126846465431,-0.11,2780.41,19.86146329272375,-0.56,1443.68,308.81,-0.56,1328.2,-0.4,17.87,35.17,9.25,-0.01,18.329770879544228,-16770000.0,1.2,-1.31,2796.14,-15.73,19.981222488698858,-53740000.0,-0.13,-0.43,1450.35,-6.67,310.54,-1.73,-0.33,-0.23,1333.5,-5.3,-0.15,-0.25,17.11,0.76,35.53,-0.36,-0.0043,0,0,Neutral
2011-04-11,9.2,18.004559070816377,-0.43,2771.51,20.04040556623413,-0.32,1440.4,308.58,-0.07,1324.5,-0.28,16.59,37.55,9.24,-0.04,18.126846465431,-8580000.0,-0.11,-0.32,2780.41,-8.9,19.86146329272375,82770000.0,-0.56,0.24,1443.68,-3.28,308.81,-0.23,-0.56,0.49,1328.2,-3.7,-0.4,0.12,17.87,-1.28,35.17,2.38,-0.0196,1,0,Negative
2011-04-12,9.02,18.486562122428296,-1.96,2744.79,19.944473620436728,-0.96,1425.59,308.09,-0.16,1314.2,-0.78,17.09,38.13,9.2,-0.18,18.004559070816377,40850000.0,-0.43,-1.53,2771.51,-26.72,20.04040556623413,-46210000.0,-0.32,-0.64,1440.4,-14.81,308.58,-0.49,-0.07,-0.09,1324.5,-10.3,-0.28,-0.5,16.59,0.5,37.55,0.58,0.01,0,1,Neutral
2011-04-13,9.11,18.25309016358293,1.0,2761.52,19.940631492072157,0.61,1440.89,309.12,0.33,1314.4,0.02,16.92,38.13,9.02,0.09,18.486562122428296,-22240000.0,-1.96,2.96,2744.79,16.73,19.944473620436728,-1760000.0,-0.96,1.57,1425.59,15.3,308.09,1.03,-0.16,0.49,1314.2,0.2,-0.78,0.8,17.09,-0.17,38.13,0.0,-0.0022,0,0,Neutral
2011-04-14,9.09,18.089255762482182,-0.22,2760.22,19.928617353268024,-0.05,1442.54,308.35,-0.25,1314.5,0.01,16.27,36.67,9.11,-0.02,18.25309016358293,-12780000.0,1.0,-1.22,2761.52,-1.3,19.940631492072157,-5460000.0,0.61,-0.66,1440.89,1.65,309.12,-0.77,0.33,-0.58,1314.4,0.1,0.02,-0.01,16.92,-0.65,38.13,-1.46,-0.0099,0,0,Neutral
2011-04-15,9.0,18.263558999881532,-0.99,2764.65,20.115800818861764,0.16,1440.95,310.19,0.6,1319.7,0.4,15.32,35.65,9.09,-0.09,18.089255762482182,13670000.0,-0.22,-0.77,2760.22,4.43,19.928617353268024,92990000.0,-0.05,0.21,1442.54,-1.59,308.35,1.84,-0.25,0.85,1314.5,5.2,0.01,0.39,16.27,-0.95,36.67,-1.02,-0.0089,0,0,Neutral
2011-04-18,8.92,18.341096275437895,-0.89,2735.38,19.98572780314244,-1.06,1422.89,307.29,-0.93,1305.1,-1.11,16.96,36.93,9.0,-0.08,18.263558999881532,6890000.0,-0.99,0.1,2764.65,-29.27,20.115800818861764,-66440000.0,0.16,-1.22,1440.95,-18.06,310.19,-2.9,0.6,-1.53,1319.7,-14.6,0.4,-1.51,15.32,1.64,35.65,1.28,0.0022,0,1,Neutral
2011-04-19,8.94,17.78485864889743,0.22,2744.97,19.902308014163722,0.35,1426.35,308.07,0.25,1312.6,0.57,15.83,36.63,8.92,0.02,18.341096275437895,-39400000.0,-0.89,1.11,2735.38,9.59,19.98572780314244,-38280000.0,-1.06,1.41,1422.89,3.46,307.29,0.78,-0.93,1.18,1305.1,7.5,-1.11,1.68,16.96,-1.13,36.93,-0.3,0.028,1,1,Positive
2011-04-20,9.19,18.21439432199563,2.8,2802.51,20.106264552419116,2.1,1472.34,313.41,1.73,1330.4,1.36,15.07,36.38,8.94,0.25,17.78485864889743,28410000.0,0.22,2.58,2744.97,57.54,19.902308014163722,99550000.0,0.35,1.75,1426.35,45.99,308.07,5.34,0.25,1.48,1312.6,17.8,0.57,0.79,15.83,-0.76,36.63,-0.25,0.0109,0,1,Neutral
2011-04-21,9.29,18.020650853252832,1.09,2820.16,19.971556907508823,0.63,1477.06,315.41,0.64,1337.4,0.53,14.69,35.92,9.19,0.1,18.21439432199563,-14330000.0,2.8,-1.71,2802.51,17.65,20.106264552419116,-68000000.0,2.1,-1.47,1472.34,4.72,313.41,2.0,1.73,-1.09,1330.4,7.0,1.36,-0.83,15.07,-0.38,36.38,-0.46,-0.0022,0,0,Neutral
2011-04-25,9.27,18.04656895803919,-0.22,2825.88,19.79457352488571,0.2,1483.26,314.75,-0.21,1335.2,-0.16,15.77,38.23,9.29,-0.02,18.020650853252832,1760000.0,1.09,-1.31,2820.16,5.72,19.971556907508823,-76490000.0,0.63,-0.43,1477.06,6.2,315.41,-0.66,0.64,-0.85,1337.4,-2.2,0.53,-0.69,14.69,1.08,35.92,2.31,-0.0162,1,0,Negative
2011-04-26,9.12,19.23076616342839,-1.62,2847.54,20.10457656916097,0.77,1495.98,315.58,0.26,1347.2,0.9,15.62,37.71,9.27,-0.15,18.04656895803919,156020000.0,-0.22,-1.4,2825.88,21.66,19.79457352488571,143580000.0,0.2,0.57,1483.26,12.72,314.75,0.83,-0.21,0.47,1335.2,12.0,-0.16,1.06,15.77,-0.15,38.23,-0.52,0.0779,1,1,Positive
2011-04-27,9.83,19.973463647346467,7.79,2869.88,20.146567470809863,0.78,1501.42,319.14,1.13,1355.7,0.63,15.35,32.06,9.12,0.71,19.23076616342839,247650000.0,-1.62,9.41,2847.54,22.34,20.10457656916097,23100000.0,0.77,0.01,1495.98,5.44,315.58,3.56,0.26,0.87,1347.2,8.5,0.9,-0.27,15.62,-0.27,37.71,-5.65,-0.0081,0,0,Neutral
2011-04-28,9.75,18.796030235026397,-0.81,2872.53,20.110721209163636,0.09,1498.21,320.51,0.43,1360.5,0.35,14.62,31.12,9.83,-0.08,19.973463647346467,-326910000.0,7.79,-8.6,2869.88,2.65,20.146567470809863,-19780000.0,0.78,-0.69,1501.42,-3.21,319.14,1.37,1.13,-0.7,1355.7,4.8,0.63,-0.28,15.35,-0.73,32.06,-0.94,0.0041,0,1,Neutral
2011-04-29,9.79,18.704505393605828,0.41,2873.54,20.670054916667993,0.04,1494.88,320.38,-0.04,1363.6,0.23,14.75,30.05,9.75,0.04,18.796030235026397,-12730000.0,-0.81,1.22,2872.53,1.01,20.110721209163636,406210000.0,0.09,-0.05,1498.21,-3.33,320.51,-0.13,0.43,-0.47,1360.5,3.1,0.35,-0.12,14.62,0.13,31.12,-1.07,0.0276,1,1,Positive
2011-05-02,10.06,19.051899333209576,2.76,2864.08,20.131736177572208,-0.33,1487.58,321.38,0.31,1361.2,-0.18,15.99,32.01,9.79,0.27,18.704505393605828,55170000.0,0.41,2.35,2873.54,-9.46,20.670054916667993,-394700000.0,0.04,-0.37,1494.88,-7.3,320.38,1.0,-0.04,0.35,1363.6,-2.4,0.23,-0.41,14.75,1.24,30.05,1.96,-0.0139,0,0,Neutral
2011-05-03,9.92,18.61187945694361,-1.39,2841.62,20.195700890870924,-0.78,1472.21,319.75,-0.51,1356.6,-0.34,16.7,31.68,10.06,-0.14,19.051899333209576,-66920000.0,2.76,-4.15,2864.08,-22.46,20.131736177572208,36560000.0,-0.33,-0.45,1487.58,-15.37,321.38,-1.63,0.31,-0.82,1361.2,-4.6,-0.18,-0.16,15.99,0.71,32.01,-0.33,0.0081,0,1,Neutral
2011-05-04,10.0,18.690936870212607,0.81,2828.23,20.22960865673875,-0.47,1468.87,318.54,-0.38,1347.3,-0.69,17.08,32.28,9.92,0.08,18.61187945694361,9960000.0,-1.39,2.2,2841.62,-13.39,20.195700890870924,20350000.0,-0.78,0.31,1472.21,-3.34,319.75,-1.21,-0.51,0.13,1356.6,-9.3,-0.34,-0.35,16.7,0.38,31.68,0.6,-0.014,0,0,Neutral
2011-05-05,9.86,18.345526081132114,-1.4,2814.72,20.231801568293747,-0.48,1469.78,317.96,-0.18,1335.1,-0.91,18.2,32.15,10.0,-0.14,18.690936870212607,-38270000.0,0.81,-2.21,2828.23,-13.51,20.22960865673875,1340000.0,-0.47,-0.01,1468.87,0.91,318.54,-0.58,-0.38,0.2,1347.3,-12.2,-0.69,-0.22,17.08,1.12,32.28,-0.13,0.002,0,1,Neutral
2011-05-06,9.88,18.202027110355008,0.2,2827.56,20.145391880209537,0.46,1481.28,318.01,0.02,1340.2,0.38,18.4,31.28,9.86,0.02,18.345526081132114,-12400000.0,-1.4,1.6,2814.72,12.84,20.231801568293747,-50640000.0,-0.48,0.94,1469.78,11.5,317.96,0.05,-0.18,0.2,1335.1,5.1,-0.91,1.29,18.2,0.2,32.15,-0.87,0.0162,1,1,Positive
2011-05-09,10.04,18.573573498637725,1.62,2843.25,19.919924256311745,0.55,1482.08,318.49,0.15,1346.3,0.46,17.16,32.14,9.88,0.16,18.202027110355008,36160000.0,0.2,1.42,2827.56,15.69,20.145391880209537,-113260000.0,0.46,0.09,1481.28,0.8,318.01,0.48,0.02,0.13,1340.2,6.1,0.38,0.08,18.4,-1.24,31.28,0.86,0.0159,1,1,Positive
2011-05-10,10.2,18.584838338604733,1.59,2871.89,20.074365182419463,1.01,1496.99,322.48,1.25,1357.2,0.81,15.91,30.26,10.04,0.16,18.573573498637725,1320000.0,1.62,-0.03,2843.25,28.64,19.919924256311745,74790000.0,0.55,0.46,1482.08,14.91,318.49,3.99,0.15,1.1,1346.3,10.9,0.46,0.35,17.16,-1.25,32.14,-1.88,0.002,0,1,Neutral
2011-05-11,10.22,18.382667312141603,0.2,2845.06,20.256744140331385,-0.93,1481.8,319.84,-0.82,1342.1,-1.11,16.95,30.35,10.2,0.02,18.584838338604733,-21570000.0,1.59,-1.39,2871.89,-26.83,20.074365182419463,104560000.0,1.01,-1.94,1496.99,-15.19,322.48,-2.64,1.25,-2.07,1357.2,-15.1,0.81,-1.92,15.91,1.04,30.26,0.09,0.0078,0,1,Neutral
2011-05-12,10.3,18.38412049901293,0.78,2863.04,20.237799271938886,0.63,1497.09,322.58,0.86,1348.7,0.49,16.03,31.24,10.22,0.08,18.382667312141603,140000.0,0.2,0.58,2845.06,17.98,20.256744140331385,-11770000.0,-0.93,1.56,1481.8,15.29,319.84,2.74,-0.82,1.68,1342.1,6.6,-1.11,1.6,16.95,-0.92,30.35,0.89,-0.0165,1,0,Negative
2011-05-13,10.13,18.2285512582856,-1.65,2828.47,20.108319671030188,-1.21,1472.3,320.39,-0.68,1337.8,-0.81,17.07,30.64,10.3,-0.17,18.38412049901293,-13890000.0,0.78,-2.43,2863.04,-34.57,20.237799271938886,-74740000.0,0.63,-1.84,1497.09,-24.79,322.58,-2.19,0.86,-1.54,1348.7,-10.9,0.49,-1.3,16.03,1.04,31.24,-0.6,-0.0494,1,0,Negative
2011-05-16,9.63,19.050834880509488,-4.94,2782.31,20.166274104912926,-1.63,1446.99,315.83,-1.42,1329.5,-0.62,18.24,34.31,10.13,-0.5,18.2285512582856,105270000.0,-1.65,-3.29,2828.47,-46.16,20.108319671030188,32260000.0,-1.21,-0.42,1472.3,-25.31,320.39,-4.56,-0.68,-0.74,1337.8,-8.3,-0.81,0.19,17.07,1.17,30.64,3.67,0.0114,0,1,Neutral
2011-05-17,9.74,18.768163576586826,1.14,2783.21,20.212840134867747,0.03,1440.47,316.28,0.14,1329.0,-0.04,17.55,33.29,9.63,0.11,19.050834880509488,-46240000.0,-4.94,6.08,2782.31,0.9,20.166274104912926,27310000.0,-1.63,1.66,1446.99,-6.52,315.83,0.45,-1.42,1.56,1329.5,-0.5,-0.62,0.58,18.24,-0.69,34.31,-1.02,0.0113,0,1,Neutral
2011-05-18,9.85,18.412446949107938,1.13,2815.0,20.057169463809405,1.14,1461.5,319.92,1.15,1340.7,0.88,16.23,31.41,9.74,0.11,18.768163576586826,-42370000.0,1.14,-0.01,2783.21,31.79,20.212840134867747,-86530000.0,0.03,1.11,1440.47,21.03,316.28,3.64,0.14,1.01,1329.0,11.7,-0.04,0.92,17.55,-1.32,33.29,-1.88,0.0091,0,1,Neutral
2011-05-19,9.94,18.12025111218247,0.91,2823.31,20.017236032581383,0.3,1461.5,320.98,0.33,1343.6,0.22,15.52,30.66,9.85,0.09,18.412446949107938,-25130000.0,1.13,-0.22,2815.0,8.31,20.057169463809405,-20110000.0,1.14,-0.84,1461.5,0.0,319.92,1.06,1.15,-0.82,1340.7,2.9,0.88,-0.66,16.23,-0.71,31.41,-0.75,-0.001,0,0,Neutral
2011-05-20,9.93,18.029710096778803,-0.1,2803.32,20.09209765661825,-0.71,1456.1,317.93,-0.95,1333.3,-0.77,17.43,30.24,9.94,-0.01,18.12025111218247,-6410000.0,0.91,-1.01,2823.31,-19.99,20.017236032581383,38370000.0,0.3,-1.01,1461.5,-5.4,320.98,-3.05,0.33,-1.28,1343.6,-10.3,0.22,-0.99,15.52,1.91,30.66,-0.42,-0.0121,0,0,Neutral
2011-05-23,9.81,18.25356303271962,-1.21,2758.9,20.03995017028019,-1.58,1429.69,314.95,-0.94,1317.4,-1.19,18.27,32.46,9.93,-0.12,18.029710096778803,16970000.0,-0.1,-1.11,2803.32,-44.42,20.09209765661825,-27030000.0,-0.71,-0.87,1456.1,-26.41,317.93,-2.98,-0.95,0.01,1333.3,-15.9,-0.77,-0.42,17.43,0.84,30.24,2.22,-0.0153,1,0,Negative
2011-05-24,9.66,17.900646197921922,-1.53,2746.16,20.021945347713718,-0.46,1420.01,313.29,-0.53,1316.3,-0.08,17.82,31.34,9.81,-0.15,18.25356303271962,-25160000.0,-1.21,-0.32,2758.9,-12.74,20.03995017028019,-9010000.0,-1.58,1.12,1429.69,-9.68,314.95,-1.66,-0.94,0.41,1317.4,-1.1,-1.19,1.11,18.27,-0.45,32.46,-1.12,-0.0052,0,0,Neutral
2011-05-25,9.61,18.35047285963618,-0.52,2761.38,20.07694499064647,0.55,1425.76,313.33,0.01,1320.5,0.32,17.07,30.38,9.66,-0.05,17.900646197921922,33770000.0,-1.53,1.01,2746.16,15.22,20.021945347713718,28040000.0,-0.46,1.01,1420.01,5.75,313.29,0.04,-0.53,0.54,1316.3,4.2,-0.08,0.4,17.82,-0.75,31.34,-0.96,0.0146,0,1,Neutral
2011-05-26,9.75,18.216236282339075,1.46,2782.92,20.07281409683049,0.78,1441.89,315.86,0.81,1325.7,0.39,16.09,29.92,9.61,0.14,18.35047285963618,-11710000.0,-0.52,1.98,2761.38,21.54,20.07694499064647,-2160000.0,0.55,0.23,1425.76,16.13,313.33,2.53,0.01,0.8,1320.5,5.2,0.32,0.07,17.07,-0.98,30.38,-0.46,-0.0041,0,0,Neutral
2011-05-27,9.71,17.667358861596792,-0.41,2796.86,19.913067854831247,0.5,1453.38,316.85,0.31,1331.1,0.41,15.98,29.2,9.75,-0.04,18.216236282339075,-34430000.0,1.46,-1.87,2782.92,13.94,20.07281409683049,-77040000.0,0.78,-0.28,1441.89,11.49,315.86,0.99,0.81,-0.5,1325.7,5.4,0.39,0.02,16.09,-0.11,29.92,-0.72,0.0124,0,1,Neutral
2011-05-31,9.83,18.038834516092702,1.24,2835.3,20.669390265032447,1.37,1472.53,318.91,0.65,1345.2,1.06,15.45,29.88,9.71,0.12,17.667358861596792,21180000.0,-0.41,1.65,2796.86,38.44,19.913067854831247,502780000.0,0.5,0.87,1453.38,19.15,316.85,2.06,0.31,0.34,1331.1,14.1,0.41,0.65,15.98,-0.53,29.2,0.68,-0.0214,1,0,Negative
2011-06-01,9.62,18.049472139017144,-2.14,2769.19,20.31181786866939,-2.33,1433.28,311.63,-2.28,1314.5,-2.28,18.3,31.09,9.83,-0.21,18.038834516092702,730000.0,1.24,-3.38,2835.3,-66.11,20.669390265032447,-284860000.0,1.37,-3.7,1472.53,-39.25,318.91,-7.28,0.65,-2.93,1345.2,-30.7,1.06,-3.34,15.45,2.85,29.88,1.21,0.0062,0,1,Neutral
2011-06-02,9.68,17.924907939230334,0.62,2773.31,20.098281852321158,0.15,1438.21,310.92,-0.23,1312.9,-0.12,18.09,30.86,9.62,0.06,18.049472139017144,-8080000.0,-2.14,2.76,2769.19,4.12,20.31181786866939,-127420000.0,-2.33,2.48,1433.28,4.93,311.63,-0.71,-2.28,2.05,1314.5,-1.6,-2.28,2.16,18.3,-0.21,31.09,-0.23,-0.0269,1,0,Negative
2011-06-03,9.42,18.415768709640584,-2.69,2732.78,20.14207139730171,-1.46,1409.64,306.62,-1.38,1300.2,-0.97,17.95,31.98,9.68,-0.26,17.924907939230334,38600000.0,0.62,-3.31,2773.31,-40.53,20.098281852321158,23960000.0,0.15,-1.61,1438.21,-28.57,310.92,-4.3,-0.23,-1.15,1312.9,-12.7,-0.12,-0.85,18.09,-0.14,30.86,1.12,-0.0149,0,0,Neutral
2011-06-06,9.28,18.123083020179408,-1.49,2702.56,20.11785477252256,-1.11,1396.78,303.62,-0.98,1286.2,-1.08,18.49,32.88,9.42,-0.14,18.415768709640584,-25250000.0,-2.69,1.2,2732.78,-30.22,20.14207139730171,-13380000.0,-1.46,0.35,1409.64,-12.86,306.62,-3.0,-1.38,0.4,1300.2,-14.0,-0.97,-0.11,17.95,0.54,31.98,0.9,0.0108,0,1,Neutral
2011-06-07,9.38,18.393720572642852,1.08,2701.56,20.051566989549894,-0.04,1397.56,303.99,0.12,1284.9,-0.1,18.07,32.51,9.28,0.1,18.123083020179408,23080000.0,-1.49,2.57,2702.56,-1.0,20.11785477252256,-35010000.0,-1.11,1.07,1396.78,0.78,303.62,0.37,-0.98,1.1,1286.2,-1.3,-1.08,0.98,18.49,-0.42,32.88,-0.37,0.0021,0,1,Neutral
2011-06-08,9.4,18.12429424432034,0.21,2675.38,20.161918552585874,-0.97,1376.63,301.52,-0.81,1279.6,-0.41,18.79,32.51,9.38,0.02,18.393720572642852,-22990000.0,1.08,-0.87,2701.56,-26.18,20.051566989549894,59600000.0,-0.04,-0.93,1397.56,-20.93,303.99,-2.47,0.12,-0.93,1284.9,-5.3,-0.1,-0.31,18.07,0.72,32.51,0.0,0.0085,0,1,Neutral
2011-06-09,9.48,18.243227330496996,0.85,2684.87,19.99004638283853,0.35,1377.58,303.84,0.77,1289.0,0.73,17.77,31.96,9.4,0.08,18.12429424432034,9390000.0,0.21,0.64,2675.38,9.49,20.161918552585874,-90080000.0,-0.97,1.32,1376.63,0.95,301.52,2.32,-0.81,1.58,1279.6,9.4,-0.41,1.14,18.79,-1.02,32.51,-0.55,-0.0158,1,0,Negative
2011-06-10,9.33,18.13659222029622,-1.58,2643.73,20.14900330903997,-1.53,1357.24,298.24,-1.84,1271.0,-1.4,18.86,32.45,9.48,-0.15,18.243227330496996,-8470000.0,0.85,-2.43,2684.87,-41.14,19.99004638283853,82760000.0,0.35,-1.88,1377.58,-20.34,303.84,-5.6,0.77,-2.61,1289.0,-18.0,0.73,-2.13,17.77,1.09,31.96,0.49,-0.0021,0,0,Neutral
2011-06-13,9.31,18.164497351479852,-0.21,2639.69,20.05054853985753,-0.15,1350.54,297.77,-0.16,1271.8,0.06,19.61,31.33,9.33,-0.02,18.13659222029622,2130000.0,-1.58,1.37,2643.73,-4.04,20.14900330903997,-52800000.0,-1.53,1.38,1357.24,-6.7,298.24,-0.47,-1.84,1.68,1271.0,0.8,-1.4,1.46,18.86,0.75,32.45,-1.12,0.0204,1,1,Positive
2011-06-14,9.5,18.18761312406513,2.04,2678.72,19.990857944513248,1.48,1370.18,302.94,1.74,1287.9,1.27,18.26,30.57,9.31,0.19,18.164497351479852,1810000.0,-0.21,2.25,2639.69,39.03,20.05054853985753,-29570000.0,-0.15,1.63,1350.54,19.64,297.77,5.17,-0.16,1.9,1271.8,16.1,0.06,1.21,19.61,-1.35,31.33,-0.76,-0.0211,1,0,Negative
2011-06-15,9.3,18.654645541812055,-2.11,2631.46,20.155658200845476,-1.76,1340.34,298.46,-1.48,1265.4,-1.75,21.32,33.32,9.5,-0.2,18.18761312406513,47150000.0,2.04,-4.15,2678.72,-47.26,19.990857944513248,86130000.0,1.48,-3.24,1370.18,-29.84,302.94,-4.48,1.74,-3.22,1287.9,-22.5,1.27,-3.02,18.26,3.06,30.57,2.75,-0.0129,0,0,Neutral
2011-06-16,9.18,18.608321470513044,-1.29,2623.7,20.150210138417965,-0.29,1327.26,297.83,-0.21,1267.6,0.17,22.73,35.71,9.3,-0.12,18.654645541812055,-5720000.0,-2.11,0.82,2631.46,-7.76,20.155658200845476,-3080000.0,-1.76,1.47,1340.34,-13.08,298.46,-0.63,-1.48,1.27,1265.4,2.2,-1.75,1.92,21.32,1.41,33.32,2.39,0.0153,1,1,Positive
2011-06-17,9.32,18.6563060806694,1.53,2616.48,20.663282260678866,-0.28,1314.03,299.88,0.69,1271.5,0.31,21.85,35.0,9.18,0.14,18.608321470513044,5930000.0,-1.29,2.82,2623.7,-7.22,20.150210138417965,377980000.0,-0.29,0.01,1327.26,-13.23,297.83,2.05,-0.21,0.9,1267.6,3.9,0.17,0.14,22.73,-0.88,35.71,-0.71,0.0075,0,1,Neutral
2011-06-20,9.39,17.85293199042966,0.75,2629.66,19.95194087748507,0.5,1318.59,302.48,0.87,1278.4,0.54,19.99,35.01,9.32,0.07,18.6563060806694,-69890000.0,1.53,-0.78,2616.48,13.18,20.663282260678866,-479380000.0,-0.28,0.78,1314.03,4.56,299.88,2.6,0.69,0.18,1271.5,6.9,0.31,0.23,21.85,-1.86,35.0,0.01,0.0341,1,1,Positive
2011-06-21,9.71,18.242391060223497,3.41,2687.26,20.03017865658642,2.19,1354.35,308.56,2.01,1295.5,1.34,18.86,33.49,9.39,0.32,17.85293199042966,26990000.0,0.75,2.66,2629.66,57.6,19.95194087748507,37630000.0,0.5,1.69,1318.59,35.76,302.48,6.08,0.87,1.14,1278.4,17.1,0.54,0.8,19.99,-1.13,35.01,-1.52,-0.0134,0,0,Neutral
2011-06-22,9.58,17.95387202155211,-1.34,2669.19,19.92850666400612,-0.67,1344.82,306.09,-0.8,1287.1,-0.65,18.52,33.11,9.71,-0.13,18.242391060223497,-20970000.0,3.41,-4.75,2687.26,-18.07,20.03017865658642,-48340000.0,2.19,-2.86,1354.35,-9.53,308.56,-2.47,2.01,-2.81,1295.5,-8.4,1.34,-1.99,18.86,-0.34,33.49,-0.38,0.0136,0,1,Neutral
2011-06-23,9.71,18.340554710307316,1.36,2686.75,20.202591878808768,0.66,1364.13,307.29,0.39,1283.5,-0.28,19.29,33.47,9.58,0.13,17.95387202155211,29600000.0,-1.34,2.7,2669.19,17.56,19.92850666400612,142430000.0,-0.67,1.33,1344.82,19.31,306.09,1.2,-0.8,1.19,1287.1,-3.6,-0.65,0.37,18.52,0.77,33.11,0.36,-0.0082,0,0,Neutral
2011-06-24,9.63,18.096749552650984,-0.82,2652.89,21.05973807428191,-1.26,1333.73,304.2,-1.01,1268.5,-1.17,21.1,33.91,9.71,-0.08,18.340554710307316,-19970000.0,1.36,-2.18,2686.75,-33.86,20.202591878808768,805880000.0,0.66,-1.92,1364.13,-30.4,307.29,-3.09,0.39,-1.4,1283.5,-15.0,-0.28,-0.89,19.29,1.81,33.47,0.44,0.0447,1,1,Positive
2011-06-27,10.06,18.619859426006776,4.47,2688.28,19.987795537826408,1.33,1349.49,307.94,1.23,1280.1,0.91,20.56,36.65,9.63,0.43,18.096749552650984,49710000.0,-0.82,5.29,2652.89,35.39,21.05973807428191,-920720000.0,-1.26,2.59,1333.73,15.76,304.2,3.74,-1.01,2.24,1268.5,11.6,-1.17,2.08,21.1,-0.54,33.91,2.74,0.006,0,1,Neutral
2011-06-28,10.12,18.153062715604804,0.6,2729.31,19.92177592277829,1.53,1362.6,313.69,1.87,1296.7,1.3,19.17,35.62,10.06,0.06,18.619859426006776,-45520000.0,4.47,-3.87,2688.28,41.03,19.987795537826408,-30620000.0,1.33,0.2,1349.49,13.11,307.94,5.75,1.23,0.64,1280.1,16.6,0.91,0.39,20.56,-1.39,36.65,-1.03,0.0089,0,1,Neutral
